AK,43154.954499332285
AL,35412.636764888215
AR,28639.50323751352
AZ,206285.72898275737
CA,792795.8271323914
CO,220284.3513112872
CT,29240.53586911839
FL,425680.3660671946
GA,376570.83501444693
HI,65406.5742996246
IA,17400.467136089217
ID,19691.591817537847
IL,423711.56961216725
IN,43285.62489599992
KS,11109.573740155254
KY,106567.62730894567
LA,70439.66148995525
MA,113255.29132050587
MD,99090.62532420516
ME,9327.417735511817
MI,183959.61193566181
MN,144298.12114587903
MO,173706.15638263678
MS,11276.230641555941
MT,17777.215511597493
NC,196805.84465444184
ND,9931.439193676388
NE,23109.046693443768
NH,15281.236202370726
NJ,127301.53202012915
NM,36744.92666186095
NV,170766.3358860672
NY,271961.215213277
OH,116109.50246894962
OK,43978.978929846824
OR,64639.53145947032
PA,176466.19154869826
PR,26073.30211141749
RI,20102.728000944368
SC,33040.554223399224
SD,10822.280468264067
TN,124045.21168075278
TT,492.87666427257875
TX,734252.3684198674
UT,120567.62478175989
VA,206512.25459690826
VI,4483.13629913491
VT,5491.134983526249
WA,123560.26122965287
WI,46721.5523938226
WV,3148.655638482564
WY,5326.4586308390235
