AK,479.8408089093749
AL,460.9245061886012
AR,286.27574404391356
AZ,2427.338757869607
CA,8805.151627339179
CO,2524.8950039461597
CT,387.75285623698227
FL,4961.639938331747
GA,4460.7516589240195
HI,840.9003228070175
IA,221.6096679072319
ID,267.85688181517037
IL,4796.839697524837
IN,646.7031057216174
KS,175.3918403540763
KY,1193.1262325371238
LA,646.3082193050333
MA,1457.7646876497367
MD,1052.3879163220388
ME,129.53805503474567
MI,1793.2395713701233
MN,1618.3211866299578
MO,1731.2609605835949
MS,166.59187624734213
MT,156.99678875715588
NC,2309.717310194044
ND,128.860777999658
NE,277.06246957273834
NH,120.13606657358466
NJ,1598.7117879028192
NM,424.4515134178318
NV,1958.1555422399192
NY,3211.4460451151776
OH,1264.5161468460738
OK,479.8802745130729
OR,802.472249921314
PA,2163.069731686434
PR,267.9911187046818
RI,230.71639840674678
SC,470.9090255321935
SD,138.48666509775154
TN,1608.4394735657909
TT,9.180027808936345
TX,8194.37526537422
UT,1338.5275756558863
VA,2517.2592427277605
VI,55.454882329405294
VT,55.41488759982434
WA,1247.602696890928
WI,498.54468181159194
WV,36.925217372105756
WY,64.73441215991832
