AK,591573.1826502957
AL,519781.7674759872
AR,361370.47598856257
AZ,2902752.0449178102
CA,10652591.476010831
CO,3046750.562119818
CT,386842.39799816185
DE,665.3067254585508
FL,5910351.857070978
GA,5229933.399867841
HI,1050075.3027135113
IA,271319.51584763505
ID,282315.9536356433
IL,5675672.032580845
IN,652368.4479227562
KS,156739.03473492296
KY,1522955.605498612
LA,932232.1242133739
MA,1639424.5215396073
MD,1341093.1764738057
ME,129376.97374792706
MI,2389491.1004512133
MN,2005047.093732616
MO,2289149.1103950464
MS,191046.08591965135
MT,242405.45585588313
NC,2703102.2749199364
ND,140492.75752142767
NE,340125.4910217757
NH,194903.22971587908
NJ,1837695.2455834732
NM,511590.05411978887
NV,2461463.237969773
NY,3739239.3057274455
OH,1626632.893263222
OK,623344.9591411309
OR,942566.6339816683
PA,2609563.0515815686
PR,377856.88900021807
RI,309321.7563197223
SC,456086.73979953845
SD,112788.39437088977
TN,1712733.0510749237
TT,2947.202374254501
TX,9975804.291927308
UT,1676423.6851522482
VA,2768106.7017677906
VI,54860.92069068161
VT,75712.64209921118
WA,1727606.2668813784
WI,686585.2514552369
WV,46555.49622352347
WY,94283.85360874809
