AK,18.005068174317103
AL,17.969045277727766
AR,17.944971752562456
AZ,18.013454143543576
CA,18.009035605856187
CO,18.023401007574737
CT,18.01401388935054
FL,18.009689075257985
GA,17.998007078754142
HI,18.029083075562156
IA,17.9665579259032
ID,17.934791547855667
IL,18.019412614774748
IN,17.970723435343817
KS,17.981686384236085
KY,18.02080202199903
LA,17.970230686735025
MA,18.017545172917785
MD,18.03034955303475
ME,18.021273792074098
MI,18.034068925033996
MN,17.999491358230948
MO,18.019261427855735
MS,17.935893716736256
MT,18.010030887288934
NC,18.009409327544066
ND,18.00306437952245
NE,18.020614934235606
NH,17.992565536926993
NJ,18.004000728521806
NM,18.037352837916938
NV,18.021351912569735
NY,18.022171543427742
OH,17.989871569201256
OK,18.000593730513646
OR,17.988007774339653
PA,18.012013211902033
PR,17.9903880065658
RI,18.02239491674144
SC,17.999666024298932
SD,18.052459835583235
TN,17.98380611240471
TT,17.912004895214984
TX,18.010172491433366
UT,18.008960101523073
VA,18.00138182096803
VI,17.983859914815266
VT,18.035473388362632
WA,17.990845004705008
WI,18.029489415905605
WV,17.971225842425994
WY,18.018801372210262
