AK,10483.259385669136
AL,14022.340723738396
AR,9796.172069088172
AZ,59846.72569097789
CA,233175.9263925594
CO,61855.27641893398
CT,10834.58254612696
FL,132117.7449470146
GA,105446.72618450949
HI,19404.928005362035
IA,5562.279225223883
ID,4245.137264358478
IL,115885.66240496206
IN,13765.81405992426
KS,4906.372243517103
KY,34597.532021120416
LA,20294.43093245945
MA,37728.12173528186
MD,27252.819743490876
ME,2307.8830280263323
MI,55232.00834629477
MN,38758.277903287366
MO,50109.384425766475
MS,5242.034265059302
MT,3939.1665765148027
NC,59185.7850082733
ND,1957.105701940341
NE,8864.256266948314
NH,6560.671874930381
NJ,48191.45725441996
NM,12153.028810121452
NV,51280.90723868682
NY,79613.44094041143
OH,37667.04641791763
OK,16371.906795896355
OR,18988.894326628437
PA,45747.726853803346
PR,8535.276410917131
RI,5587.611202926624
SC,11155.176345279355
SD,1644.182140181718
TN,35438.80183271316
TX,202961.53274038128
UT,35413.01194797256
VA,51880.86494398375
VI,2293.120004138067
VT,2304.416980894171
WA,41293.067124900255
WI,13474.950430989895
WV,327.2854979870578
WY,2632.675764511083
