AK,17.59227742709829
AL,17.54991577539288
AR,17.52337819839181
AZ,17.601799595933013
CA,17.599762483826055
CO,17.620839427847034
CT,17.60562679414355
DE,17.62061803670893
FL,17.596325318012944
GA,17.583860765282036
HI,17.628716029603062
IA,17.543553409499943
ID,17.51216508550802
IL,17.613736317827097
IN,17.548879601359594
KS,17.552380742311474
KY,17.610321689243968
LA,17.542580579778722
MA,17.61730315542357
MD,17.627123754222296
ME,17.620330333733
MI,17.633099921972775
MN,17.589752262872118
MO,17.611075388829743
MS,17.512308789448884
MT,17.591652623979943
NC,17.5996189931308
ND,17.591555606124953
NE,17.616047979224522
NH,17.587000168831747
NJ,17.589483546515268
NM,17.634071203603263
NV,17.615792986026925
NY,17.616531004976913
OH,17.57448462412692
OK,17.584639455916935
OR,17.577878458667406
PA,17.60560418494691
PR,17.579642056106373
RI,17.62774128896785
SC,17.592427277818185
SD,17.647478180315037
TN,17.56558197400138
TT,17.5138702558718
TX,17.597897070182537
UT,17.59286154432792
VA,17.58847878554343
VI,17.56477747827367
VT,17.634448314972232
WA,17.580421980160217
WI,17.63243893355047
WV,17.545287109848182
WY,17.60910171274615
