DH,1206.2544938434278
DL,1206.136388413427
EV,1206.0630451811858
F9,1206.1876633739082
TW,1206.1083977588255
MQ,1206.1935300516845
FL,1206.2115711789334
TZ,1206.1857737542928
UA,1206.1261674806206
NK,1206.071657776748
US,1206.252808458417
NW,1206.1356714598949
9E,1206.0378933801119
HA,1206.1870873113278
AA,1206.225053270473
OO,1206.2171366444916
VX,1206.1456168588531
HP,1206.4049009474938
AQ,1206.4219795764309
AS,1206.1272150454163
B6,1206.2804059669168
WN,1206.1608289967517
XE,1206.183661384808
CO,1206.1610056416803
OH (1),1206.2747348702128
YV,1206.0854458980352
