DH,1206.24105020526
DL,1206.1305946507498
EV,1206.0612474350569
F9,1206.1719989870012
TW,1206.108884156971
MQ,1206.2148642300874
FL,1206.2024650897615
TZ,1206.1737011372898
UA,1206.1260284713626
NK,1206.0700398747588
US,1206.2764738660885
NW,1206.1276215252033
9E,1206.0333487832065
HA,1206.1720142487277
AA,1206.2212430108393
OO,1206.228492543477
VX,1206.1319262877828
HP,1206.3892508423487
AQ,1206.4059416954155
AS,1206.1501039370976
B6,1206.267366466194
WN,1206.1804198935977
XE,1206.1744969867825
CO,1206.1650401533466
OH (1),1206.2639178932923
YV,1206.0769648365924
