DH,1206.2725540796241
DL,1206.1468546768658
EV,1206.0692735244454
F9,1206.2084342537973
TW,1206.112153181031
MQ,1206.1748704815682
FL,1206.2251159315103
TZ,1206.2023973494704
UA,1206.1303577194533
NK,1206.0778849700164
US,1206.231407719824
NW,1206.1484762949167
9E,1206.0472726939977
HA,1206.207062005457
AA,1206.2330676524612
OO,1206.2096505997536
VX,1206.1642229810473
HP,1206.4247788767857
AQ,1206.4423653838735
AS,1206.1078333097128
B6,1206.2978702085268
WN,1206.1443969515678
XE,1206.197180803859
CO,1206.1606668453996
OH (1),1206.2899349786303
YV,1206.099017751444
