DH,318288.72124591586
DL,7644318.035955487
EV,2696776.86567085
F9,475192.9076882114
TW,863308.2715633224
MQ,3138795.3603267763
FL,1154388.6900999704
TZ,96364.3670547788
UA,5770081.436208099
NK,119956.9375860349
US,5076604.816741956
NW,3325343.5677654515
9E,615558.2583575776
HA,400028.1741792643
AA,6722235.0481337095
OO,3662402.981178764
VX,141585.54231626983
HP,1015921.4915362255
AQ,71226.75280852217
AS,1578838.5844234526
B6,1243585.2165017212
WN,10618984.61414338
XE,1587655.1393685606
CO,2669821.2181286463
OH (1),797147.8026694679
YV,776950.2928037856
