1	1107287
2	1051286
4	1059940
7	1046171
8	1070941
10	1085435
13	1134016
14	1126189
16	1074688
19	1043707
20	1127088
22	1053741
25	1118487
26	1003513
28	1109374
31	1091952
32	1090422
34	1098493
37	1067465
38	1185878
40	1127566
43	1021110
44	1214436
46	1086335
49	1094556
50	1058904
52	1131338
55	1090885
56	1082372
58	1108492
61	1103476
62	1021287
64	1024105
67	1104306
68	1102936
70	1161527
73	1088660
74	1170996
76	1129052
79	1144085
80	1050477
82	1096504
85	1085790
86	1129996
88	1090099
91	1081628
92	1059925
94	1106200
97	1090823
98	1103870
100	989844
103	1072824
104	1084786
106	1080288
109	1072257
110	1109888
112	1052043
115	1074577
116	1139869
118	1120589
121	1040552
122	1085687
124	1078216
127	1107721
128	1058341
130	1108616
133	1102454
134	1120908
136	1079471
139	1087772
140	1053494
142	1061185
145	1070358
146	1122275
148	1107498
151	1055684
152	1080407
154	1114497
157	1035596
158	1149389
160	1044966
163	1050414
164	1087030
166	1123405
169	1010373
170	1142619
172	1098291
175	1122760
176	1136746
178	1116838
181	1107749
182	1118449
184	1172641
187	1117875
188	1098014
190	1140962
193	1047605
194	1100428
196	1121312
199	1038925
200	1118941
202	1102114
205	1088161
206	1055759
208	1171432
211	1116013
212	1090605
214	1132920
217	1094901
218	1031141
220	1136941
223	1090412
224	1131482
226	1082577
229	1129359
230	1087277
232	1167800
235	1106267
236	1104205
238	1152316
241	1028732
242	1077733
244	1093446
247	1041781
248	1100590
250	1081048
253	1100613
254	1096786
256	1117088
259	1033260
260	1087088
262	1112831
265	1020304
266	1082845
268	1129267
271	1112850
272	1009176
274	1080377
277	1166455
278	1085206
280	1086124
283	1081194
284	1128587
286	1121607
289	1165808
290	1116170
292	1117383
295	1104796
296	1130774
298	1183233
301	1059352
302	1107708
304	1110338
307	1120993
308	1132890
310	1061206
313	1082606
314	1072641
316	1115239
319	1090913
320	1096652
322	1047156
325	1032290
326	1167875
328	1098925
331	1113943
332	1099849
334	1022425
337	1141064
338	1055586
340	1114885
343	1139712
344	1088583
346	1097637
349	1077494
350	1056832
352	1114203
355	1043819
356	1057310
358	1060330
361	1135634
362	1001114
364	1085130
367	1119343
368	1045467
370	1100194
373	1120284
374	1089426
376	1082475
379	1078466
380	1111001
382	1115030
385	1080513
386	1081642
388	1080844
391	1051809
392	1049961
394	1071999
397	1083432
398	1086317
400	1061595
403	1141683
404	1041251
406	1111073
409	1050642
410	1150024
412	1070832
415	1108875
416	1173469
418	1122225
421	1055289
422	1114992
424	1083055
427	1104500
428	1065358
430	1054671
433	1073107
434	1072796
436	1104929
439	1100519
440	1070061
442	1130517
445	1112551
446	1060901
448	1058169
451	1089261
452	1126248
454	1079722
457	1095995
458	1077907
460	1074897
463	1171005
464	1118315
466	1070817
469	1091790
470	1101834
472	1154396
475	1069108
476	1067190
478	1024188
481	1056590
482	1064212
484	1078834
487	1051493
488	1076104
490	1065605
493	1099448
494	1144916
496	1128604
499	1159866
500	1067152
502	1172228
505	1101378
506	1085626
508	1039252
511	1064141
512	1152239
514	1105918
517	1145523
518	1142433
520	1082523
523	1116364
524	1006360
526	1034779
529	1071984
530	1021261
532	1096225
535	1064825
536	1084138
538	1093885
541	1089184
542	1148304
544	1124379
547	1039382
548	1089168
550	1146773
553	1116184
554	1076504
556	1030601
559	1180007
560	1088639
562	1104955
565	1120954
566	1031707
568	1096757
571	1131920
572	1202204
574	1064947
577	1065729
578	1196503
580	1189326
583	1153333
584	1136241
586	1084215
589	1081458
590	1116033
592	1140575
595	1089753
596	1088369
598	1032440
601	1097074
602	1082618
604	1149293
607	1011970
608	1045839
610	1094810
613	1096174
614	1082189
616	1118957
619	1038730
620	1150406
622	1103907
625	1052524
626	1157244
628	1070123
631	1147927
632	1187541
634	1117027
637	1074964
638	1042799
640	1046689
643	1106699
644	1048267
646	1144137
649	1085634
650	1139093
652	1161713
655	1108235
656	1128754
658	1109142
661	1131865
662	1138840
664	1103012
667	1094963
668	1103958
670	1114685
673	1102805
674	1108740
676	1095694
679	1140793
680	1139071
682	966250
685	1063770
686	1079662
688	1042155
691	1078626
692	1092162
694	1104607
697	1049050
698	1094160
700	1118216
703	1164424
704	1073980
706	1050468
709	1081321
710	1018915
712	1143768
715	1100044
716	1140968
718	1093947
721	1047425
722	1103239
724	1146541
727	1108465
728	1112476
730	1088592
733	1073640
734	1049448
736	1074401
739	1024291
740	1043186
742	1064275
745	1056386
746	1099251
748	1081548
751	1067610
752	1112131
754	1040834
757	1077847
758	1048948
760	1117617
763	1049544
764	1149600
766	1075517
