 ,,12957500.01348679
 ,1,129936.43358576717
 ,10,130247.84223404908
 ,100,130445.10229181491
 ,11,128971.73124811624
 ,12,130501.7476731474
 ,13,129834.59921902626
 ,14,130295.14447610083
 ,15,129873.62301798406
 ,16,129238.75803880225
 ,17,129280.56328807576
 ,18,130439.59777156777
 ,19,129101.16260422756
 ,2,129887.44027865565
 ,20,130486.61330657243
 ,21,129803.96995552798
 ,22,129842.87020701256
 ,23,129666.007025697
 ,24,130015.61931878628
 ,25,129327.58211549254
 ,26,129563.47975658547
 ,27,129376.96904936209
 ,28,129494.07082629247
 ,29,129877.5585566025
 ,3,129946.77505344035
 ,30,130122.31719170518
 ,31,129951.35910482146
 ,32,129599.93463450043
 ,33,129333.58041992654
 ,34,129474.67717837973
 ,35,129896.94218630886
 ,36,129771.63778057075
 ,37,129860.17476176676
 ,38,130080.54034957434
 ,39,129772.8010724189
 ,4,129352.60044686867
 ,40,130490.09711252443
 ,41,130466.53650377695
 ,42,130191.83111452633
 ,43,129830.6369678198
 ,44,129623.97841124918
 ,45,129471.59257227485
 ,46,129712.17160495224
 ,47,129518.67461391201
 ,48,129798.29102115924
 ,49,130448.65598547288
 ,5,129510.78716084939
 ,50,129574.01928795404
 ,51,129431.3231108266
 ,52,129897.18792990892
 ,53,129293.34123315451
 ,54,129365.5567757595
 ,55,129961.38702906221
 ,56,129678.70218412444
 ,57,130307.83873975977
 ,58,129761.51643667568
 ,59,129610.07717307714
 ,6,130730.5442603376
 ,60,129926.6698986499
 ,61,129762.65599887504
 ,62,129661.84801438406
 ,63,129510.78364184887
 ,64,129387.25619735142
 ,65,129376.36755395605
 ,66,129706.57459183142
 ,67,129850.4206424434
 ,68,129916.65589535683
 ,69,129334.9458596853
 ,7,129781.39951071769
 ,70,129719.45833780314
 ,71,129413.96006468553
 ,72,128984.34826448861
 ,73,129510.57316532411
 ,74,129603.82787921841
 ,75,130466.45759713248
 ,76,130196.89342360059
 ,77,130471.1450814262
 ,78,129580.04186638707
 ,79,129410.00766258746
 ,8,129301.75558189303
 ,80,129982.12394686378
 ,81,129739.39864950135
 ,82,130248.66134228007
 ,83,130290.66038525652
 ,84,129639.7263359911
 ,85,130114.22447737402
 ,86,129915.64388894111
 ,87,128754.2710657789
 ,88,129239.03729014836
 ,89,129899.37757607775
 ,9,130195.4968682669
 ,90,129430.98759508613
 ,91,130258.97143641602
 ,92,129083.4691980858
 ,93,130455.390538699
 ,94,129451.92767127947
 ,95,129199.5661895009
 ,96,130247.90082001059
 ,97,129585.99213489387
 ,98,130054.06976516277
 ,99,129204.75594272079
1 ,,25900.941253554814
1 ,1,10779.651929831749
1 ,10,10701.858328693923
1 ,100,10732.018417305319
1 ,11,10762.195013633993
1 ,12,10752.770259355966
1 ,13,10745.196059803062
1 ,14,10782.601194043884
1 ,15,10841.374140070615
1 ,16,10717.477228047403
1 ,17,10757.374746112444
1 ,18,10748.76111991212
1 ,19,10754.221309353845
1 ,2,10826.765089015566
1 ,20,10852.578910991246
1 ,21,10748.374960932366
1 ,22,10681.380082415644
1 ,23,10800.53173167841
1 ,24,10768.099165769547
1 ,25,10645.19463572143
1 ,26,10791.935825209988
1 ,27,10712.174670758808
1 ,28,10711.65669494095
1 ,29,10727.039235708575
1 ,3,10847.240253827407
1 ,30,10780.113493543071
1 ,31,10753.382675096991
1 ,32,10757.925567008342
1 ,33,10648.91950881616
1 ,34,10740.725115562864
1 ,35,10691.449262787797
1 ,36,10681.875547969488
1 ,37,10782.545227801053
1 ,38,10765.338102719525
1 ,39,10727.165542481254
1 ,4,10712.288422522133
1 ,40,10657.520047222963
1 ,41,10768.315688990982
1 ,42,10714.178057843419
1 ,43,10650.471859200004
1 ,44,10762.986679945205
1 ,45,10764.232191544477
1 ,46,10704.20596277357
1 ,47,10805.211254015232
1 ,48,10707.89047486021
1 ,49,10760.032222440914
1 ,5,10703.923208837146
1 ,50,10736.596693895157
1 ,51,10695.993408214457
1 ,52,10744.563800712922
1 ,53,10754.145300410604
1 ,54,10744.041965230414
1 ,55,10792.83227979564
1 ,56,10672.850145236607
1 ,57,10803.42762009671
1 ,58,10639.38632731489
1 ,59,10641.949998977145
1 ,6,10782.524139778747
1 ,60,10747.321826209041
1 ,61,10660.44199908808
1 ,62,10693.061851145396
1 ,63,10762.796846626044
1 ,64,10699.061243133767
1 ,65,10712.64242722359
1 ,66,10739.020603706595
1 ,67,10758.413781760635
1 ,68,10691.799304975159
1 ,69,10678.898475339147
1 ,7,10805.790061418096
1 ,70,10727.190336632479
1 ,71,10713.543793607727
1 ,72,10660.59784812664
1 ,73,10691.703113410642
1 ,74,10665.676506239832
1 ,75,10692.569012699367
1 ,76,10705.00608766763
1 ,77,10762.251443051819
1 ,78,10709.610191191268
1 ,79,10761.949491551233
1 ,8,10674.3615111491
1 ,80,10751.295044190925
1 ,81,10722.877171148608
1 ,82,10768.136797538971
1 ,83,10702.64701950582
1 ,84,10685.927956227299
1 ,85,10792.5291691359
1 ,86,10747.151320689854
1 ,87,10783.4353778688
1 ,88,10740.25177806964
1 ,89,10729.523436855381
1 ,9,10737.256746073412
1 ,90,10714.641514927336
1 ,91,10678.549401805883
1 ,92,10641.069498289457
1 ,93,10685.993346420983
1 ,94,10737.381840404652
1 ,95,10643.444776797016
1 ,96,10665.649587113125
1 ,97,10747.056638440063
1 ,98,10718.506023051796
1 ,99,10705.198520840708
10 ,,25888.819497615423
10 ,1,10752.566138784165
10 ,10,10692.253293396474
10 ,100,10687.91705518719
10 ,11,10675.48107342196
10 ,12,10684.563370362988
10 ,13,10682.848418658077
10 ,14,10692.935987402103
10 ,15,10765.944815913774
10 ,16,10705.911910871986
10 ,17,10730.57810151902
10 ,18,10766.812831056486
10 ,19,10607.94843159097
10 ,2,10740.073372131004
10 ,20,10733.724446926675
10 ,21,10695.879611417018
10 ,22,10732.327399791497
10 ,23,10803.295974625122
10 ,24,10757.262260676815
10 ,25,10730.136005043136
10 ,26,10754.77721339454
10 ,27,10676.610492815347
10 ,28,10663.927247029122
10 ,29,10693.671631220746
10 ,3,10737.333500006147
10 ,30,10745.361201793254
