NULL	NULL	37.86909866377014
31	48	37.78359900611619
32	17	37.819170528705214
62	96	37.73696415022769
64	34	37.83656349952963
97	20	37.925301867121554
127	99	37.03385611510795
128	68	38.672984136196554
130	6	37.67334247871335
160	85	38.21848875818235
193	71	37.734338502776225
194	40	37.99766688823468
226	57	38.01999527901048
259	43	38.064574457923484
260	12	37.868184248209985
290	91	38.05124665647692
292	29	37.624379992392505
325	15	38.22359269932755
355	94	37.721151896357526
356	63	38.13609565135359
358	1	38.29286108993907
388	80	38.03731984346663
421	66	38.253663127413134
422	35	37.91287401574799
454	52	37.91206956354179
487	38	37.677687230989946
488	7	37.527195558065145
518	86	37.81721839080459
520	24	38.20647465656086
553	10	37.48889303238474
583	89	37.94495839636918
584	58	37.838968419061985
616	75	38.383468442932745
649	61	37.73036374133947
650	30	37.6750557620818
682	47	37.087439761838276
715	33	38.11404965014854
716	2	37.82156432608489
746	81	37.23272502378693
748	19	37.86425780501824
778	98	38.20899790635708
781	5	37.522333236798914
811	84	38.04660128833775
812	53	37.85395178197061
844	70	36.92730985781088
877	56	38.16602039843672
878	25	37.491849315068535
910	42	38.19660181337367
943	28	37.94587754709729
974	76	37.73579034617263
976	14	37.73969285576741
NULL	1	37.846258198887114
31	49	37.809667767631694
32	18	37.866894527551594
62	97	38.326357914513835
64	35	38.07692336946188
97	21	38.33714530892455
127	100	37.80425500875312
128	69	38.6381970062771
130	7	37.92296706390175
160	86	37.510086109008306
193	72	37.075119712311874
194	41	37.89699749791491
226	58	37.78627765848187
259	44	38.62643779677113
260	13	37.98340400925208
290	92	38.28948404809237
292	30	37.72787738522582
325	16	37.424388564872345
355	95	37.613080779417366
356	64	37.79046919702458
358	2	37.80030331934373
388	81	37.913066132264476
421	67	37.81472104655638
422	36	38.07919838910737
454	53	37.58674247491642
487	39	37.64496595466842
488	8	37.75450298113578
518	87	38.32053192510798
520	25	37.987157945736406
553	11	38.05496111377811
583	90	38.23852284601503
584	59	38.339080973199
616	76	38.02566551948656
649	62	37.99380239808153
650	31	37.977768334606466
682	48	38.47096774193554
715	34	38.1899903521467
716	3	38.350555127958465
746	82	38.02709318093764
748	20	38.09290004828583
778	99	38.099715706511574
781	6	37.893088235294044
811	85	38.55623760488181
812	54	37.24991338730935
844	71	37.92294768995795
877	57	37.50306316590568
878	26	38.237313847628144
910	43	37.90009264565422
943	29	37.81242695345957
974	77	37.71453678736522
976	15	37.607743570131014
NULL	2	37.87359149933683
31	50	38.14854720396311
32	19	37.89195637805685
62	98	37.39801958337335
64	36	37.749980975934584
97	22	37.73956938716794
128	70	37.96133013435708
130	8	37.906866407509156
160	87	37.68590846994531
193	73	37.91153911244828
194	42	38.419567303079745
226	59	37.80542217991433
259	45	37.53632239200153
260	14	38.380288206295
290	93	38.02205238095233
