NULL	NULL	3225688
31	48	10571
32	17	10578
62	96	10632
64	34	10518
97	20	10542
127	99	10528
128	68	10425
130	6	10616
160	85	10425
193	71	10522
194	40	10576
226	57	10607
259	43	10468
260	12	10368
290	91	10668
292	29	10522
325	15	10367
355	94	10542
356	63	10356
358	1	10538
388	80	10608
421	66	10336
422	35	10494
454	52	10423
487	38	10518
488	7	10523
518	86	10479
520	24	10567
553	10	10286
583	89	10465
584	58	10532
616	75	10610
649	61	10220
650	30	10495
682	47	10642
715	33	10405
716	2	10346
746	81	10386
748	19	10360
778	98	10553
781	5	10410
811	84	10479
812	53	10517
844	70	10340
877	56	10626
878	25	10727
910	42	10446
943	28	10590
974	76	10347
976	14	10509
NULL	1	32266
31	49	10456
32	18	10531
62	97	10611
64	35	10533
97	21	10571
127	100	10302
128	69	10509
130	7	10545
160	86	10518
193	72	10461
194	41	10696
226	58	10662
259	44	10452
260	13	10464
290	92	10557
292	30	10638
325	16	10490
355	95	10648
356	64	10368
358	2	10479
388	81	10482
421	67	10350
422	36	10399
454	53	10420
487	39	10683
488	8	10275
518	87	10487
520	25	10293
553	11	10427
583	90	10567
584	59	10486
616	76	10614
649	62	10299
650	31	10599
682	48	10575
715	34	10316
716	3	10529
746	82	10416
748	20	10359
778	99	10502
781	6	10389
811	85	10484
812	54	10585
844	71	10485
877	57	10434
878	26	10568
910	43	10483
943	29	10614
974	77	10483
976	15	10420
NULL	2	32231
31	50	10461
32	19	10462
62	98	10555
64	36	10419
97	22	10354
128	70	10480
130	8	10518
160	87	10271
193	73	10720
194	42	10665
226	59	10598
259	45	10602
260	14	10526
290	93	10540
292	31	10482
325	17	10623
355	96	10631
356	65	10526
358	3	10554
388	82	10266
421	68	10510
422	37	10630
454	54	10468
487	40	10550
488	9	10456
518	88	10527
520	26	10253
553	12	10488
583	91	10501
584	60	10445
616	77	10591
649	63	10210
650	32	10325
682	49	10392
715	35	10219
716	4	10328
746	83	10535
748	21	10455
778	100	10571
781	7	10456
811	86	10433
812	55	10646
844	72	10565
877	58	10440
878	27	10359
910	44	10462
943	30	10539
974	78	10410
976	16	10430
NULL	3	32564
31	51	10626
32	20	10686
62	99	10598
64	37	10593
97	23	10624
128	71	10496
130	9	10419
160	88	10642
193	74	10445
194	43	10602
226	60	10631
259	46	10428
260	15	10601
290	94	10484
292	32	10334
325	18	10288
355	97	10340
356	66	10643
358	4	10538
388	83	10471
421	69	10648
422	38	10665
454	55	10722
487	41	10425
488	10	10507
518	89	10553
520	27	10599
553	13	10546
583	92	10550
584	61	10420
616	78	10663
649	64	10464
650	33	10501
682	50	10564
715	36	10329
716	5	10662
746	84	10606
748	22	10448
781	8	10356
811	87	10626
812	56	10344
844	73	10411
877	59	10414
878	28	10432
910	45	10439
943	31	10545
944	NULL	6445
974	79	10490
976	17	10738
NULL	4	32377
31	52	10532
32	21	10754
62	100	10605
64	38	10575
97	24	10685
128	72	10444
130	10	10607
160	89	10375
193	75	10779
194	44	10547
226	61	10527
259	47	10582
260	16	10466
290	95	10495
292	33	10417
325	19	10371
355	98	10496
356	67	10733
358	5	10669
388	84	10463
421	70	10394
422	39	10432
454	56	10337
487	42	10487
488	11	10445
518	90	10560
520	28	10463
553	14	10345
583	93	10357
584	62	10471
586	NULL	6510
616	79	10578
649	65	10542
650	34	10367
682	51	10687
715	37	10295
716	6	10560
746	85	10411
748	23	10552
781	9	10476
811	88	10364
812	57	10474
844	74	10298
877	60	10428
878	29	10536
910	46	10471
943	32	10451
944	1	10493
974	80	10441
976	18	10399
NULL	5	32363
31	53	10639
32	22	10652
64	39	10587
97	25	10499
128	73	10434
130	11	10494
160	90	10318
193	76	10301
194	45	10576
226	62	10574
259	48	10487
260	17	10331
290	96	10500
292	34	10520
325	20	10180
355	99	10587
356	68	10562
358	6	10550
388	85	10497
421	71	10508
422	40	10495
454	57	10376
487	43	10432
488	12	10337
518	91	10485
520	29	10388
553	15	10439
583	94	10428
584	63	10622
586	1	10450
616	80	10691
649	66	10456
650	35	10564
682	52	10688
715	38	10593
716	7	10615
746	86	10458
748	24	10320
781	10	10487
811	89	10584
812	58	10368
844	75	10634
877	61	10444
878	30	10443
910	47	10469
943	33	10640
944	2	10566
974	81	10499
976	19	10547
NULL	6	32290
31	54	10518
32	23	10461
64	40	10607
97	26	10635
128	74	10505
130	12	10508
160	91	10335
193	77	10454
194	46	10686
226	63	10601
259	49	10661
260	18	10297
290	97	10575
292	35	10388
