NULL	NULL	3247550
31	48	10582
32	17	10580
62	96	10485
64	34	10448
97	20	10466
127	99	10560
128	68	10438
130	6	10331
160	85	10579
193	71	10630
194	40	10906
226	57	10575
259	43	10543
260	12	10589
290	91	10729
292	29	10487
325	15	10421
355	94	10605
356	63	10407
358	1	10479
388	80	10484
421	66	10353
422	35	10529
454	52	10524
487	38	10598
488	7	10598
518	86	10560
520	24	10669
553	10	10513
583	89	10421
584	58	10607
616	75	10343
649	61	10480
650	30	10615
682	47	10457
715	33	10447
716	2	10499
746	81	10507
748	19	10647
778	98	10487
781	5	10519
811	84	10426
812	53	10447
844	70	10443
877	56	10466
878	25	10632
910	42	10558
943	28	10382
974	76	10513
976	14	10616
NULL	1	32531
31	49	10611
32	18	10593
62	97	10353
64	35	10499
97	21	10435
127	100	10445
128	69	10402
130	7	10548
160	86	10547
193	72	10533
194	41	10686
226	58	10526
259	44	10486
260	13	10496
290	92	10458
292	30	10484
325	16	10715
355	95	10593
356	64	10583
358	2	10569
388	81	10605
421	67	10542
422	36	10740
454	53	10524
487	39	10658
488	8	10475
518	87	10560
520	25	10580
553	11	10447
583	90	10455
584	59	10342
616	76	10515
649	62	10571
650	31	10426
682	48	10549
715	34	10564
716	3	10621
746	82	10478
748	20	10548
778	99	10598
781	6	10667
811	85	10624
812	54	10575
844	71	10621
877	57	10499
878	26	10743
910	43	10537
943	29	10502
974	77	10691
976	15	10442
NULL	2	32289
31	50	10443
32	19	10546
62	98	10344
64	36	10540
97	22	10683
128	70	10403
130	8	10589
160	87	10422
193	73	10500
194	42	10496
226	59	10568
259	45	10633
260	14	10575
290	93	10684
292	31	10559
325	17	10654
355	96	10582
356	65	10408
358	3	10619
388	82	10504
421	68	10321
422	37	10597
454	54	10616
487	40	10503
488	9	10701
518	88	10781
520	26	10502
553	12	10648
583	91	10379
584	60	10640
616	77	10638
649	63	10695
650	32	10663
682	49	10653
715	35	10672
716	4	10479
746	83	10506
748	21	10662
778	100	10547
781	7	10820
811	86	10559
812	55	10707
844	72	10371
877	58	10626
878	27	10463
910	44	10493
943	30	10740
974	78	10640
976	16	10553
NULL	3	32229
31	51	10617
32	20	10583
62	99	10566
64	37	10351
97	23	10497
128	71	10457
130	9	10535
160	88	10485
193	74	10515
194	43	10666
226	60	10547
259	46	10363
260	15	10506
290	94	10674
292	32	10714
325	18	10589
355	97	10646
356	66	10690
358	4	10560
388	83	10509
421	69	10441
422	38	10353
454	55	10606
487	41	10666
488	10	10478
518	89	10669
520	27	10732
553	13	10557
583	92	10680
584	61	10702
616	78	10576
649	64	10433
650	33	10647
682	50	10604
715	36	10427
716	5	10563
746	84	10567
748	22	10650
781	8	10644
811	87	10554
812	56	10561
844	73	10750
877	59	10391
878	28	10450
910	45	10759
943	31	10439
944	NULL	6502
974	79	10398
976	17	10436
NULL	4	32563
31	52	10533
32	21	10591
62	100	10499
64	38	10672
97	24	10396
128	72	10550
130	10	10511
160	89	10698
193	75	10638
194	44	10566
226	61	10369
259	47	10793
260	16	10514
290	95	10566
292	33	10714
325	19	10486
355	98	10509
356	67	10577
358	5	10517
388	84	10562
421	70	10742
422	39	10441
454	56	10699
487	42	10627
488	11	10597
518	90	10476
520	28	10628
553	14	10627
583	93	10516
584	62	10526
586	NULL	6483
616	79	10579
649	65	10556
650	34	10687
682	51	10674
715	37	10452
716	6	10398
746	85	10552
748	23	10461
781	9	10480
811	88	10589
812	57	10536
844	74	10451
877	60	10232
878	29	10719
910	46	10635
943	32	10383
944	1	10607
974	80	10673
976	18	10334
NULL	5	32586
31	53	10635
32	22	10263
64	39	10338
97	25	10520
128	73	10501
130	11	10585
160	90	10555
193	76	10393
194	45	10521
226	62	10501
259	48	10613
260	17	10495
290	96	10561
292	34	10491
325	20	10508
355	99	10482
356	68	10630
358	6	10609
388	85	10678
421	71	10498
422	40	10686
454	57	10573
487	43	10707
488	12	10550
518	91	10545
520	29	10375
553	15	10622
583	94	10586
584	63	10446
586	1	10498
616	80	10577
649	66	10597
650	35	10515
682	52	10463
715	38	10559
716	7	10438
746	86	10497
748	24	10623
781	10	10386
811	89	10586
812	58	10507
844	75	10697
877	61	10620
878	30	10434
910	47	10739
943	33	10680
944	2	10424
974	81	10646
976	19	10400
NULL	6	32603
31	54	10728
32	23	10493
64	40	10497
97	26	10535
128	74	10487
130	12	10498
160	91	10557
193	77	10588
194	46	10747
226	63	10465
259	49	10393
260	18	10498
290	97	10661
292	35	10471
325	21	10592
355	100	10587
356	69	10681
358	7	10708
388	86	10535
421	72	10668
422	41	10647
454	58	10364
487	44	10580
488	13	10519
518	92	10616
520	30	10437
553	16	10529
583	95	10532
584	64	10705
586	2	10567
616	81	10500
649	67	10582
650	36	10592
682	53	10455
715	39	10573
716	8	10445
746	87	10612
748	25	10568
781	11	10641
811	90	10538
812	59	10553
844	76	10524
877	62	10224
878	31	10568
910	48	10587
943	34	10551
944	3	10538
974	82	10657
976	20	10541
NULL	7	32662
31	55	10580
32	24	10520
64	41	10645
97	27	10585
128	75	10564
130	13	10549
160	92	10534
193	78	10756
194	47	10663
226	64	10556
259	50	10458
260	19	10309
290	98	10461
292	36	10456
325	22	10530
356	70	10671
358	8	10544
388	87	10499
421	73	10585
422	42	10616
454	59	10599
487	45	10589
488	14	10478
518	93	10675
520	31	10678
553	17	10523
583	96	10538
584	65	10597
586	3	10432
616	82	10521
649	68	10350
650	37	10841
682	54	10516
715	40	10628
716	9	10612
746	88	10673
748	26	10518
781	12	10427
811	91	10567
812	60	10669
844	77	10469
877	63	10601
878	32	10593
910	49	10547
943	35	10631
944	4	10628
974	83	10484
976	21	10648
NULL	8	32636
31	56	10519
32	25	10420
64	42	10642
97	28	10718
128	76	10641
130	14	10343
160	93	10618
163	NULL	6615
193	79	10797
194	48	10534
226	65	10531
259	51	10522
260	20	10692
290	99	10397
292	37	10503
325	23	10392
356	71	10522
358	9	10296
388	88	10477
421	74	10611
422	43	10673
454	60	10592
487	46	10491
488	15	10612
518	94	10613
520	32	10543
553	18	10511
583	97	10417
584	66	10585
586	4	10509
616	83	10537
649	69	10566
650	38	10679
682	55	10409
715	41	10409
716	10	10458
746	89	10570
748	27	10474
781	13	10619
811	92	10591
812	61	10575
844	78	10444
877	64	10501
878	33	10499
910	50	10521
943	36	10499
944	5	10532
974	84	10749
976	22	10608
NULL	9	32486
31	57	10521
32	26	10552
64	43	10545
97	29	10654
128	77	10282
130	15	10414
160	94	10608
163	1	10620
193	80	10673
194	49	10562
226	66	10523
259	52	10615
260	21	10789
290	100	10507
292	38	10532
325	24	10334
356	72	10555
358	10	10580
388	89	10435
421	75	10432
422	44	10470
454	61	10608
487	47	10436
488	16	10752
518	95	10544
520	33	10477
553	19	10641
583	98	10374
