NULL	NULL	1.2314126428000017E8
31	48	403605.25999999995
32	17	406366.3400000001
62	96	397176.7199999995
64	34	405107.87999999966
97	20	393735.4000000003
127	99	397321.9900000006
128	68	404732.22000000015
130	6	388349.67999999976
160	85	406509.16999999987
193	71	394481.48000000016
194	40	410105.7000000001
226	57	410074.2799999996
259	43	398343.63000000047
260	12	404571.77000000054
290	91	401724.8900000005
292	29	405072.28999999963
325	15	397508.63999999984
355	94	409374.7200000001
356	63	403353.9799999999
358	1	402678.58999999997
388	80	400354.68999999977
421	66	394672.00000000023
422	35	399249.1399999996
454	52	394551.6900000007
487	38	400190.92000000074
488	7	400964.5099999999
518	86	397965.3200000008
520	24	409533.5499999996
553	10	399256.8300000008
583	89	401175.65999999933
584	58	399906.9800000003
616	75	397619.8299999996
649	61	401782.9800000003
650	30	402263.5099999994
682	47	395075.0600000001
715	33	404868.78000000014
716	2	397782.34999999986
746	81	394877.7299999999
748	19	395141.9600000001
778	98	401444.41
781	5	398265.1300000004
811	84	395963.2999999996
812	53	407373.9400000001
844	70	400160.31000000023
877	56	397799.41999999987
878	25	401789.99999999907
910	42	411626.87000000046
943	28	395617.2799999999
974	76	391139.56000000023
976	14	397528.9199999991
NULL	1	1226374.280000001
31	49	389875.9299999994
32	18	401968.53
62	97	395995.5999999992
64	35	399720.61000000004
97	21	391965.000000001
127	100	390962.2399999995
128	69	394693.7199999995
130	7	410679.1499999991
160	86	402086.56000000023
193	72	388014.9099999998
194	41	411280.3900000005
226	58	400053.9600000005
259	44	407126.69000000006
260	13	398198.4700000002
290	92	400211.69999999943
292	30	397597.10000000027
325	16	396915.09000000026
355	95	398833.25000000047
356	64	404179.7500000002
358	2	392066.42000000016
388	81	412837.6299999993
421	67	395750.32000000007
422	36	403366.34000000055
454	53	387827.4300000002
487	39	402169.2500000006
488	8	394844.08000000037
518	87	405083.14999999997
520	25	404118.3400000003
553	11	405503.4099999998
583	90	394506.5199999998
584	59	404579.5099999997
616	76	401990.7199999998
649	62	398900.6400000003
650	31	394697.48000000016
682	48	405304.5199999996
715	34	403451.2699999996
716	3	397463.69999999955
746	82	397026.46000000084
748	20	401132.5499999999
778	99	405514.19000000006
781	6	408087.84000000014
811	85	401294.0700000001
812	54	399283.8899999997
844	71	401799.9600000003
877	57	396210.7499999999
878	26	405281.86000000057
910	43	390634.4199999998
943	29	399339.81000000064
974	77	402937.2100000002
976	15	391320.6599999999
NULL	2	1229259.1000000024
31	50	403223.50999999983
32	19	406310.6800000001
62	98	392230.7699999992
64	36	405505.39999999985
97	22	401620.49000000046
128	70	402228.17999999964
130	8	396905.52999999997
160	87	397089.8799999998
193	73	392544.4700000004
194	42	396120.0700000002
226	59	398144.3000000003
259	45	410528.4499999993
260	14	403818.69999999914
290	93	411441.0400000001
292	31	400565.47000000015
325	17	402013.8800000008
355	96	401226.08999999997
356	65	397841.4799999993
358	3	399662.8500000003
388	82	397008.6300000001
421	68	391235.5199999999
422	37	395685.4600000006
454	54	399448.18999999994
487	40	394638.8800000003
488	9	398341.62000000017
518	88	410750.0099999997
520	26	404162.2800000003
553	12	410035.90000000014
583	91	390051.2400000004
584	60	401588.27999999974
616	77	392891.09000000096
649	63	407609.6999999993
650	32	398887.7900000007
682	49	409419.05000000016
715	35	399295.6
716	4	397448.1900000001
746	83	407065.6900000001
748	21	407244.6200000005
778	100	401878.7099999991
781	7	406262.16000000125
811	86	403744.7900000001
812	55	407817.0099999998
844	72	392808.80999999994
877	58	399280.77000000014
878	27	394430.2300000002
910	44	404999.28999999946
943	30	400807.9399999997
974	78	391702.34000000026
976	16	403886.5999999999
NULL	3	1216748.819999999
31	51	397858.0099999998
32	20	403692.84
62	99	394882.19999999914
64	37	392773.100000001
97	23	402359.5000000002
128	71	397683.7400000007
130	9	395187.49999999907
160	88	390925.29999999976
193	74	397893.4999999994
194	43	398924.96000000025
226	60	403730.5500000001
259	46	396492.3399999994
260	15	402775.88
290	94	405539.0000000002
292	32	403261.0000000003
325	18	402294.0500000007
355	97	403824.34000000055
356	66	401753.0500000001
358	4	402538.3600000011
388	83	403933.46000000014
421	69	402166.8899999998
422	38	391662.42000000016
454	55	395829.34000000014
487	41	396221.52999999974
488	10	392008.55999999953
518	89	402736.49999999977
520	27	401510.1899999998
553	13	390413.5799999998
583	92	401292.460000001
584	61	395778.9800000003
616	78	398807.9600000003
649	64	395402.01999999967
650	33	397166.51000000024
682	50	393462.0900000002
715	36	390512.9999999998
716	5	405017.7499999997
746	84	405323.2800000007
748	22	403983.78999999963
781	8	395823.7800000002
811	87	395439.59000000014
812	56	400866.6400000004
844	73	402514.03
877	59	389382.9100000007
878	28	396779.69000000024
910	45	403933.39000000036
943	31	397007.2099999999
944	NULL	242638.97999999975
974	79	390190.2999999995
976	17	401632.21000000124
NULL	4	1224727.599999999
31	52	400358.0700000001
32	21	403224.42000000045
62	100	386354.2999999999
64	38	404340.36999999994
97	24	394134.33999999985
128	72	401230.9499999997
130	10	403691.86000000057
160	89	407695.4399999999
193	75	402723.3800000005
194	44	389223.66000000073
226	61	399729.2800000001
259	47	412121.5500000006
260	16	390101.8000000002
290	95	403851.7999999995
292	33	410077.2499999996
325	19	398076.99000000005
355	98	407464.65000000066
356	67	401866.89999999973
358	5	398412.1100000004
388	84	401329.360000001
421	70	404466.40999999974
422	39	395285.9300000011
454	56	400745.9699999994
487	42	402459.02000000037
488	11	401582.64000000054
518	90	402729.0499999987
520	28	391021.83
553	14	403200.6399999995
583	93	407198.8400000001
584	62	406512.1800000001
586	NULL	242641.69999999966
616	79	401765.94000000035
649	65	390173.1200000003
650	34	405515.0499999999
682	51	401419.92000000033
715	37	391688.4100000004
716	6	395440.7200000004
746	85	404738.79999999946
748	23	399699.4599999999
781	9	397070.12
811	88	408311.9799999997
812	57	401901.75999999954
844	74	389735.28999999975
877	60	390534.28999999986
878	29	402663.8899999997
910	46	404078.8899999999
943	32	392796.450000001
944	1	393592.8199999996
974	80	402996.7899999996
976	18	391428.84000000014
NULL	5	1222222.620000001
31	53	400076.2199999997
32	22	393684.98000000033
64	39	386968.24000000046
97	25	393146.73999999964
128	73	402217.84000000067
130	11	403508.21999999956
160	90	403565.4700000001
193	76	399757.02999999985
194	45	399558.5599999994
226	62	404449.9899999998
259	48	407618.0299999986
260	17	401107.8599999997
290	96	405542.8999999997
292	34	401606.0200000003
325	20	400412.13999999996
355	99	405520.9200000002
356	68	399453.3800000009
358	6	400818.0100000002
388	85	400619.4300000001
421	71	397664.3599999999
422	40	403113.0299999996
454	57	395615.75000000035
487	43	403875.3800000007
488	12	394049.3599999997
518	91	406120.39000000036
520	29	392342.16000000044
553	15	399063.86000000016
583	94	400799.75999999914
584	63	392416.2500000004
586	1	405518.5200000002
616	80	417662.73000000045
649	66	399490.02000000025
650	35	401736.2099999996
682	52	397692.4399999997
715	38	400143.7499999993
716	7	392498.4300000005
746	86	389647.1499999992
748	24	417255.13999999926
781	10	389246.9300000002
811	89	396401.66999999975
812	58	398151.66000000003
844	75	394140.71000000025
877	61	392232.2299999999
878	30	395626.8800000003
910	47	403408.3999999998
943	33	401594.4
944	2	400006.8299999998
974	81	404395.11000000004
976	19	401364.08999999956
NULL	6	1227623.6600000008
31	54	404945.7500000008
32	23	405296.6699999996
64	40	400225.4999999998
97	26	394828.73999999993
128	74	410574.5000000009
130	12	401226.39999999973
160	91	397174.84000000026
193	77	395808.46000000037
194	46	401238.500000001
226	63	397505.6099999995
259	49	392135.0800000009
260	18	391487.8799999994
290	97	404710.11999999976
292	35	403026.8499999994
325	21	397973.7900000003
355	100	406943.7
356	69	411577.8300000001
358	7	401131.8299999996
388	86	401549.5500000001
421	72	400229.1199999995
422	41	397734.65000000043
454	58	394291.42999999993
487	44	404784.1100000006
488	13	407804.28000000014
518	92	408928.2200000006
520	30	401292.4100000002
553	16	405759.24999999977
583	95	401293.11
584	64	401289.08000000025
586	2	401649.5699999999
616	81	407867.8599999996
649	67	395136.7300000004
650	36	398110.04000000015
682	53	395928.1300000005
715	39	393672.3400000003
716	8	400552.45999999956
746	87	398767.1400000004
748	25	400763.27000000037
781	11	405333.1600000001
811	90	400072.89999999956
812	59	400033.66000000003
844	76	400517.6799999998
877	62	393161.89999999927
878	31	396886.0699999997
910	48	410765.1699999999
943	34	397881.9499999999
944	3	396916.02999999915
974	82	398489.02999999974
976	20	404817.16000000044
NULL	7	1242400.5699999987
31	55	399566.61000000016
32	24	400105.31000000023
64	41	402193.58000000013
97	27	405834.42999999976
128	75	399801.6800000004
130	13	403862.8699999997
160	92	405683.5700000002
193	78	408233.4100000003
194	47	400148.77000000037
226	64	398121.6400000006
259	50	399606.39000000036
260	19	401125.0800000007
290	98	405120.8699999995
292	36	399884.08000000037
325	22	402617.5699999998
356	70	404427.55000000005
358	8	397059.4700000003
388	87	392491.1899999993
421	73	406117.5800000008
422	42	399018.82000000036
454	59	402505.58000000025
487	45	398531.3100000005
488	14	397700.8100000005
518	93	398807.0899999996
520	31	416705.0100000009
553	17	400540.5099999998
583	96	394477.99999999965
584	65	393498.4899999999
586	3	400616.8399999992
616	82	410263.24999999965
649	68	399305.5600000006
650	37	400364.4899999991
682	54	398829.0300000005
715	40	401856.42999999924
716	9	404051.6299999998
746	88	408729.26999999967
748	26	399721.1999999994
781	12	403368.67999999964
811	91	403186.0599999995
812	60	403874.03000000026
844	77	398976.8799999998
877	63	398567.08999999956
878	32	405851.5199999994
910	49	393186.6199999999
943	35	400919.0200000003
944	4	401419.79999999976
974	83	399036.5100000005
976	21	399985.47
NULL	8	1236816.1099999987
31	56	395347.8000000005
32	25	400312.0399999997
64	42	410095.31
97	28	396647.5500000009
128	76	409161.00000000047
130	14	401433.4600000002
160	93	418769.9400000003
163	NULL	252855.43999999974
193	79	406428.73000000004
194	48	407748.1800000003
226	65	395378.1500000008
259	51	397681.48
260	20	389089.54000000004
290	99	399291.06999999937
292	37	403546.9200000001
325	23	392845.7000000001
356	71	400625.8099999991
358	9	394690.15000000026
388	88	395551.14999999985
421	74	397686.99000000005
422	43	410135.5100000001
454	60	400578.2999999999
487	46	397554.70000000024
488	15	411512.2800000005
518	94	402114.64
520	32	400224.76999999996
553	18	403079.1400000005
583	97	401054.8300000002
584	66	395228.0999999996
586	4	399226.10000000073
616	83	403709.0800000003
649	69	388146.4499999998
650	38	399579.19999999966
682	55	395899.33000000013
715	41	399594.99999999977
716	10	393471.9300000001
746	89	407892.8200000001
748	27	396623.11000000045
781	13	396819.2900000004
811	92	397994.75999999983
812	61	409240.7000000001
844	78	398591.18000000034
877	64	398261.3700000003
878	33	397498.61000000004
910	50	393026.00000000076
943	36	400591.37999999966
944	5	405707.7999999998
974	84	407444.66999999963
976	22	404672.18999999965
NULL	9	1222807.71
31	57	407241.1499999995
32	26	401916.8200000005
64	43	409933.75999999995
97	29	399418.3299999997
128	77	388702.23
130	15	391446.7699999999
160	94	394922.1999999998
163	1	405384.13000000076
193	80	401407.16999999975
194	49	399982.85000000044
226	66	404272.4200000002
259	52	413072.8500000007
260	21	397911.35000000015
290	100	397130.4799999998
292	38	395212.0399999994
325	24	396102.9000000004
356	72	404341.23000000045
358	10	408430.15999999986
388	89	401249.68999999954
421	75	398792.9199999995
422	44	406244.3600000003
454	61	396178.7800000008
487	47	399247.44999999955
488	16	407226.2900000005
518	95	406769.74999999936
520	33	398486.0000000002
553	19	402594.6699999998
583	98	393853.99999999965
584	67	401634.85999999964
586	5	397341.470000001
616	84	410187.1999999999
649	70	404892.66000000003
650	39	399788.8500000003
682	56	404799.93
715	42	394434.5799999996
716	11	402536.5200000001
746	90	397757.58999999915
748	28	398785.67000000033
781	14	401462.3799999998
811	93	409644.7300000005
812	62	394549.0600000002
814	NULL	244870.64999999964
844	79	397269.85999999975
877	65	389760.5700000005
878	34	407736.61999999994
910	51	401114.0799999996
943	37	404133.8600000003
944	6	409795.02000000025
974	85	395478.1500000002
976	23	388922.14999999997
NULL	10	1224054.6300000006
31	58	406553.6499999998
32	27	404580.96000000037
64	44	407801.7700000001
97	30	399035.2200000003
128	78	397576.5100000001
130	16	399238.8399999997
160	95	398279.24999999994
163	2	395530.4000000001
193	81	397838.53999999893
194	50	393448.1700000002
226	67	394351.2899999999
259	53	401226.62999999936
260	22	402064.3600000012
292	39	398040.0899999993
325	25	401216.3499999996
356	73	394502.11999999965
358	11	403309.89000000025
388	90	406717.75000000116
421	76	401877.32000000053
422	45	399752.75000000023
454	62	396609.8699999991
487	48	392736.6699999997
488	17	396458.67999999964
518	96	400170.75
520	34	393901.40999999904
553	20	406838.35000000056
583	99	396609.76000000065
584	68	384747.2000000003
586	6	399627.2399999989
616	85	410161.9500000006
649	71	402572.94000000093
650	40	400492.0100000002
682	57	395829.5199999999
715	43	397529.34000000014
716	12	405334.80999999994
746	91	400048.76000000007
748	29	396538.5200000002
781	15	399402.29000000027
811	94	390724.7799999992
812	63	389550.39000000054
814	1	409018.8900000009
844	80	400324.13000000006
877	66	396259.4500000003
878	35	390631.2800000005
910	52	407100.3499999996
943	38	392639.01000000007
944	7	412329.91000000015
974	86	396579.2199999997
976	24	394936.41999999963
NULL	11	1230230.6600000027
31	59	400764.7400000002
32	28	406901.6799999996
64	45	395675.4199999993
97	31	401357.50000000047
98	NULL	244383.59000000008
128	79	398023.9199999998
130	17	395911.04000000015
160	96	396287.129999999
163	3	399809.0599999998
193	82	389687.7999999996
194	51	399827.5099999995
226	68	409902.0900000005
259	54	404306.68999999994
260	23	395526.64999999985
292	40	409023.3000000002
325	26	394280.47000000026
356	74	406953.3600000001
358	12	398654.7500000001
388	91	402557.84000000067
421	77	396346.7500000006
422	46	396248.12000000005
454	63	392802.47
487	49	406579.55
488	18	391217.7700000005
518	97	401644.5199999995
520	35	409099.3500000005
553	21	396388.6500000001
583	100	395609.3700000003
584	69	401602.48999999993
586	7	410546.7499999998
616	86	410434.5899999996
649	72	397094.9700000003
650	41	402775.93000000005
682	58	396516.1699999995
715	44	398684.1000000002
716	13	396524.0599999998
746	92	396958.7600000007
748	30	394724.93000000017
781	16	399617.08999999956
811	95	397864.5200000002
812	64	405314.4099999993
814	2	405183.9899999998
844	81	382910.41999999963
877	67	387695.0899999999
878	36	400606.17000000045
910	53	401849.87999999925
943	39	409447.74000000034
944	8	397703.0600000006
974	87	400026.6799999997
976	25	408551.95000000024
NULL	12	1247756.5600000005
31	60	403009.9600000003
32	29	411714.4199999998
64	46	409728.32
97	32	396426.50000000035
98	1	400362.7400000008
128	80	396170.85000000027
130	18	396539.72999999986
160	97	390118.0099999993
163	4	395949.4200000005
193	83	405175.9600000002
194	52	394813.8600000007
226	69	402637.9900000004
259	55	395606.1799999998
260	24	393029.8500000007
292	41	400284.1399999998
325	27	391406.43000000075
356	75	396009.74999999936
358	13	405461.69999999943
388	92	398145.07999999984
421	78	409995.0799999999
422	47	405265.8500000016
454	64	395361.5900000001
487	50	394089.6899999996
488	19	408379.7099999997
518	98	400113.72000000015
520	36	395247.99000000017
553	22	393345.9999999998
584	70	405160.10000000015
586	8	402003.7599999996
616	87	404505.23000000045
649	73	399564.3399999999
650	42	406528.21999999945
682	59	398192.5399999998
715	45	404769.0900000002
716	14	398214.9899999994
746	93	394378.5
748	31	406158.26000000036
781	17	402919.42000000074
811	96	397858.85999999987
812	65	405272.73000000004
814	3	408811.88999999996
844	82	400675.3099999991
877	68	394946.5900000004
878	37	396420.9499999994
910	54	409664.4200000004
943	40	406357.1699999991
944	9	396294.09000000096
974	88	395415.39
976	26	401875.2700000002
NULL	13	1219643.2400000016
31	61	402294.44
32	30	407986.1099999999
64	47	406601.0500000004
97	33	402932.2499999998
98	2	396380.6100000004
128	81	403937.64000000095
130	19	399384.6100000001
160	98	386022.31999999954
163	5	393405.6699999995
193	84	392986.57999999996
194	53	401206.5100000002
226	70	397890.8300000005
259	56	397578.85000000015
260	25	396382.7400000004
292	42	396121.45000000007
325	28	401068.19999999984
356	76	401120.44999999995
358	14	392064.12000000034
388	93	399087.83999999985
391	NULL	236448.1699999997
421	79	402703.1800000002
422	48	392767.6299999998
454	65	393237.1599999991
487	51	402321.2800000001
488	20	397719.49000000017
518	99	408261.6899999999
520	37	404765.40000000026
553	23	404250.31000000046
584	71	408001.80000000016
586	9	397648.77000000014
616	88	398873.1400000001
649	74	402816.5799999995
650	43	406682.8899999999
682	60	405550.8200000001
715	46	396297.1299999996
716	15	395583.1600000002
746	94	397371.8200000006
748	32	390926.7099999996
781	18	387294.19999999966
811	97	407278.2399999998
812	66	402106.13999999943
814	4	400401.16
844	83	401924.8700000007
877	69	390863.5300000004
878	38	406974.62000000005
910	55	394205.91000000056
943	41	409019.83999999997
944	10	397395.2200000004
974	89	397545.41
976	27	397609.4200000005
NULL	14	1230463.9100000001
31	62	393838.2900000003
32	31	401810.8799999998
64	48	397841.05000000104
97	34	402110.5200000001
98	3	415055.4799999994
128	82	401299.4000000004
130	20	398695.56000000035
160	99	398626.3199999996
163	6	402037.1400000003
193	85	402494.37
194	54	398697.0599999999
226	71	400053.32999999996
259	57	405632.49
260	26	396637.7599999996
292	43	402083.2100000003
325	29	392207.61999999936
356	77	400467.5100000002
358	15	405190.6200000004
388	94	400493.2700000006
391	1	399216.31000000035
421	80	394598.7900000001
422	49	402145.57000000007
454	66	395847.7099999999
487	52	398137.40999999945
488	21	398969.7600000002
518	100	392199.0600000003
520	38	397197.14000000013
553	24	398035.43000000034
584	72	397086.40999999916
586	10	392348.0600000002
616	89	404304.61999999936
649	75	401260.2100000005
650	44	390430.4600000002
682	61	402990.2600000002
715	47	405531.85
716	16	403728.6600000007
746	95	404209.9600000007
748	33	395093.6099999995
781	19	403729.1300000004
811	98	398824.20000000007
812	67	408631.0799999997
814	5	393256.04999999976
844	84	402527.6699999999
877	70	397296.02000000037
878	39	400352.2200000011
910	56	408216.39000000025
943	42	395900.06000000006
944	11	403213.81999999983
974	90	407675.78999999975
976	28	398390.9600000002
NULL	15	1220071.4499999974
31	63	395704.2599999997
32	32	412391.8299999996
64	49	406543.9899999995
97	35	399313.9299999995
98	4	402468.88999999996
128	83	398677.98999999964
130	21	413500.4199999997
160	100	409039.6200000005
163	7	409694.9599999991
193	86	405919.64999999973
194	55	405572.27000000014
226	72	406614.22000000015
259	58	406352.97999999986
260	27	398255.0600000003
292	44	402295.43999999994
325	30	405144.7299999995
356	78	405255.72000000055
358	16	405134.1400000004
388	95	399781.28000000026
391	2	389108.2400000006
421	81	393857.4599999996
422	50	399858.09999999934
454	67	404377.40000000026
487	53	394160.73999999964
488	22	400371.95000000065
520	39	399673.76999999996
553	25	404658.26999999984
584	73	404973.80999999924
586	11	405958.7800000001
616	90	404491.5900000001
649	76	398367.10999999894
650	45	408658.31
682	62	399851.87000000034
715	48	400348.28000000084
716	17	401277.5500000009
746	96	400878.93999999913
748	34	394875.2
781	20	396896.4500000004
