NULL	NULL	1.2243630994000018E8
31	48	395500.4900000001
32	17	401118.06000000075
62	96	392256.48999999993
64	34	401666.7700000003
97	20	400343.84999999974
127	99	385917.27999999985
128	68	398824.1999999997
130	6	395531.47999999986
160	85	399649.8500000005
193	71	394026.2499999999
194	40	399540.77
226	57	405781.2099999996
259	43	394993.8399999997
260	12	399826.6600000001
290	91	399583.62999999995
292	29	398244.20999999973
325	15	398074.1900000004
355	94	402317.9600000006
356	63	405219.8299999997
358	1	401931.1399999998
388	80	396164.6899999997
421	66	398630.9899999992
422	35	397280.9599999996
454	52	391316.16000000085
487	38	393157.3599999999
488	7	394131.5200000004
518	86	395079.25000000116
520	24	400733.5399999994
553	10	385922.55999999953
583	89	399086.7900000001
584	58	397537.1799999998
616	75	402928.379999999
649	61	392854.97000000026
650	30	395845.66999999987
682	47	398916.03999999946
715	33	403452.7400000004
716	2	397900.0399999994
746	81	383464.0299999996
748	19	394185.54000000056
778	98	399349.4899999993
781	5	395838.4700000001
811	84	396003.9800000002
812	53	399987.46999999974
844	70	385772.93999999994
877	56	402090.53999999963
878	25	402008.9299999998
910	42	408405.87999999936
943	28	394718.7299999997
974	76	389685.4999999999
976	14	392789.12999999966
NULL	1	1220344.4300000009
31	49	389526.04000000004
32	18	399145.47000000044
62	97	406527.8799999999
64	35	397642.0400000002
97	21	399912.5600000001
127	100	391584.4900000002
128	69	394003.2499999994
130	7	407469.540000001
160	86	399248.24999999994
193	72	387770.0999999999
194	41	408941.60000000015
226	58	408542.6300000001
259	44	408181.6800000007
260	13	391869.23
290	92	405950.8600000003
292	30	396872.70000000065
325	16	392298.17000000004
355	95	399875.05999999953
356	64	401715.83000000025
358	2	394397.329999999
388	81	399829.7600000008
421	67	391120.07000000007
422	36	396596.1700000009
454	53	393100.83000000066
487	39	406928.73000000045
488	8	386414.49999999965
518	87	399650.1399999998
520	25	393802.8799999999
553	11	392000.10000000003
583	90	400711.4100000001
584	59	400358.2399999996
616	76	407592.06000000006
649	62	389084.5599999997
650	31	393344.6300000003
682	48	402705.56999999995
715	34	391835.7900000001
716	3	394102.9299999999
746	82	390280.00000000023
748	20	394420.2999999997
778	99	406055.10999999964
781	6	395525.5200000004
811	85	402337.2399999997
812	54	394080.0299999994
844	71	400037.74000000063
877	57	391782.30000000045
878	26	400853.0399999986
910	43	390559.22000000026
943	29	395270.38000000024
974	77	391449.94
976	15	391768.1700000001
NULL	2	1222001.6999999997
31	50	406115.3900000002
32	19	403479.2800000008
62	98	388807.4500000004
64	36	402491.2300000005
97	22	397448.5699999996
128	70	397141.72000000026
130	8	398289.3199999996
160	87	389995.2000000003
193	73	400226.5399999996
194	42	396645.30999999953
226	59	397030.0099999997
259	45	395242.18999999913
260	14	403037.3899999998
290	93	405675.1699999996
292	31	395786.95000000024
325	17	404164.18999999994
355	96	397025.66999999975
356	65	397363.62000000005
358	3	396465.41999999987
388	82	390715.2099999995
421	68	394485.98000000056
422	37	388046.09999999986
454	54	394548.9800000001
487	40	396095.8599999996
488	9	393738.36000000045
518	88	411957.27999999933
520	26	399509.66999999987
553	12	405569.2699999999
583	91	397507.4900000008
584	60	401431.33999999997
616	77	391528.81000000075
649	63	397398.0499999996
650	32	389030.15
682	49	393954.83999999956
715	35	387281.8299999992
716	4	392882.0099999996
746	83	396833.0699999997
748	21	402695.6300000002
778	100	395158.75999999995
781	7	393207.5099999993
811	86	390091.3399999998
812	55	405342.34000000026
844	72	398051.50999999995
877	58	397575.14000000095
878	27	386695.8599999999
910	44	399814.08
943	30	394679.489999999
974	78	386256.4699999994
976	16	397017.2899999998
NULL	3	1220642.1500000008
31	51	394521.99000000046
32	20	406541.7800000002
62	99	394594.51999999955
64	37	395526.53000000014
97	23	399602.95999999996
128	71	399053.8099999997
130	9	393753.9100000002
160	88	397300.8599999997
193	74	396968.1200000006
194	43	401941.00000000047
226	60	408805.8999999998
259	46	393082.64000000025
260	15	396657.1099999995
290	94	399002.6499999998
292	32	393470.73999999993
325	18	394108.5200000001
355	97	398261.6100000004
356	66	394472.85000000056
358	4	399807.93999999954
388	83	401743.21999999945
421	69	401161.5899999989
422	38	394097.91000000003
454	55	398678.18999999965
487	41	386884.37000000046
488	10	394308.85000000027
518	89	404302.43000000075
520	27	402294.0500000008
553	13	386030.5500000001
583	92	398929.59
584	61	385273.51000000007
616	78	401580.56000000023
649	64	393367.4499999999
650	33	397617.27999999974
682	50	403020.11000000016
715	36	395753.14999999985
716	5	400718.12999999983
746	84	408061.2299999996
748	22	394029.1500000005
781	8	386136.8199999997
811	87	397928.1299999995
812	56	394758.6800000003
844	73	395058.8900000005
877	59	397861.16999999987
878	28	389137.78000000044
910	45	393948.75000000064
943	31	396510.1999999996
944	NULL	243804.82999999978
974	79	394238.5600000006
976	17	404056.3000000002
NULL	4	1224619.1899999974
31	52	393560.3999999996
32	21	397334.44000000006
62	100	387601.4299999993
64	38	398913.20000000065
97	24	396941.1
128	72	398931.47999999963
130	10	396966.4900000005
160	89	395307.3899999999
193	75	395141.4400000002
194	44	393627.05000000005
226	61	407242.2099999994
259	47	401338.8900000004
260	16	391178.34
290	95	401976.29000000004
292	33	401882.26999999955
325	19	402228.78999999963
355	98	403651.7099999996
356	67	400352.99999999936
358	5	395753.01999999984
388	84	401816.6599999998
421	70	397098.36000000034
422	39	394145.1099999995
454	56	397972.4999999999
487	42	399143.6599999994
488	11	395977.65
518	90	399211.38999999873
520	28	398205.7300000001
553	14	392145.38000000064
583	93	408906.35999999987
584	62	409407.9599999998
586	NULL	246157.8500000001
616	79	396771.32999999996
649	65	394257.04999999993
650	34	392136.0800000001
682	51	397785.81999999983
715	37	389683.67
716	6	389262.7700000002
746	85	398229.0500000008
748	23	403832.5800000008
781	9	396034.1600000004
811	88	398038.33
812	57	402378.73999999894
844	74	390205.59000000014
877	60	391988.4799999996
878	29	397425.8499999993
910	46	396276.2299999999
943	32	385396.89000000036
944	1	391193.77999999956
974	80	390159.12999999954
976	18	394967.4100000001
NULL	5	1218948.21
31	53	400642.86000000034
32	22	394876.38999999955
64	39	394830.97000000026
97	25	393584.04999999993
128	73	394821.0899999997
130	11	402449.83999999944
160	90	397732.77999999933
