NULL	NULL	3235631
31	48	10653
32	17	10411
62	96	10610
64	34	10560
97	20	10335
127	99	10453
128	68	10515
130	6	10624
160	85	10656
193	71	10567
194	40	10464
226	57	10423
259	43	10591
260	12	10546
290	91	10742
292	29	10455
325	15	10584
355	94	10558
356	63	10563
358	1	10390
388	80	10659
421	66	10397
422	35	10457
454	52	10442
487	38	10446
488	7	10488
518	86	10431
520	24	10532
553	10	10420
583	89	10466
584	58	10677
616	75	10507
649	61	10370
650	30	10477
682	47	10499
715	33	10504
716	2	10312
746	81	10436
748	19	10441
778	98	10697
781	5	10621
811	84	10623
812	53	10697
844	70	10506
877	56	10649
878	25	10637
910	42	10459
943	28	10450
974	76	10568
976	14	10585
NULL	1	32548
31	49	10468
32	18	10479
62	97	10471
64	35	10274
97	21	10460
127	100	10381
128	69	10550
130	7	10368
160	86	10481
193	72	10513
194	41	10500
226	58	10662
259	44	10441
260	13	10566
290	92	10665
292	30	10535
325	16	10641
355	95	10549
356	64	10494
358	2	10332
388	81	10537
421	67	10562
422	36	10566
454	53	10521
487	39	10499
488	8	10493
518	87	10558
520	25	10572
553	11	10495
583	90	10535
584	59	10498
616	76	10549
649	62	10495
650	31	10669
682	48	10656
715	34	10655
716	3	10692
746	82	10513
748	20	10567
778	99	10485
781	6	10683
811	85	10509
812	54	10706
844	71	10572
877	57	10539
878	26	10637
910	43	10587
943	29	10530
974	77	10576
976	15	10448
NULL	2	32193
31	50	10625
32	19	10350
62	98	10617
64	36	10508
97	22	10447
128	70	10581
130	8	10462
160	87	10503
193	73	10638
194	42	10746
226	59	10455
259	45	10476
260	14	10551
290	93	10596
292	31	10643
325	17	10488
355	96	10652
356	65	10505
358	3	10622
388	82	10462
421	68	10401
422	37	10716
454	54	10420
487	40	10473
488	9	10503
518	88	10543
520	26	10462
553	12	10530
583	91	10553
584	60	10566
616	77	10549
649	63	10412
650	32	10407
682	49	10557
715	35	10593
716	4	10381
746	83	10559
748	21	10508
778	100	10521
781	7	10548
811	86	10706
812	55	10563
844	72	10642
877	58	10459
878	27	10838
910	44	10363
943	30	10419
974	78	10384
976	16	10603
NULL	3	32265
31	51	10529
32	20	10623
62	99	10500
64	37	10553
97	23	10658
128	71	10547
130	9	10437
160	88	10594
193	74	10306
194	43	10619
226	60	10371
259	46	10583
260	15	10610
290	94	10440
292	32	10511
325	18	10556
355	97	10344
356	66	10621
358	4	10601
388	83	10618
421	69	10513
422	38	10585
454	55	10645
487	41	10613
488	10	10435
518	89	10497
520	27	10468
553	13	10477
583	92	10437
584	61	10332
616	78	10693
649	64	10557
650	33	10401
682	50	10480
715	36	10462
716	5	10560
746	84	10595
748	22	10637
781	8	10721
811	87	10647
812	56	10677
844	73	10588
877	59	10606
878	28	10472
910	45	10539
943	31	10490
944	NULL	6469
974	79	10441
976	17	10510
NULL	4	32428
31	52	10538
32	21	10717
62	100	10740
64	38	10633
97	24	10706
128	72	10446
130	10	10777
160	89	10533
193	75	10578
194	44	10410
226	61	10506
259	47	10520
260	16	10652
290	95	10595
292	33	10477
325	19	10345
355	98	10394
356	67	10662
358	5	10683
388	84	10500
421	70	10581
422	39	10497
454	56	10637
487	42	10487
488	11	10414
518	90	10631
520	28	10497
553	14	10367
583	93	10356
584	62	10581
586	NULL	6511
616	79	10772
649	65	10489
650	34	10490
682	51	10532
715	37	10594
716	6	10567
746	85	10405
748	23	10479
781	9	10506
811	88	10508
812	57	10585
844	74	10432
877	60	10565
878	29	10775
910	46	10564
943	32	10631
944	1	10670
974	80	10702
976	18	10474
NULL	5	32489
31	53	10525
32	22	10583
64	39	10609
