DE	24.275
KS	17.694006849315077
KY	17.85697921780396
SC	17.921086605701984
SD	18.44931237721021
LA	17.79399087221096
MA	17.475849731663686
MD	17.541246873883537
ME	17.62513464991023
TN	17.98261851015802
MI	17.557959428400125
TT	16.939999999999998
MN	18.04321370917671
MO	17.79652164775116
TX	17.863791664621285
FL	17.898479039393287
MS	17.195427196149208
MT	17.392347466390895
NC	17.691149166291133
ND	17.323765996343685
NE	17.815193571950335
GA	17.7429519536362
NH	17.744344473007704
NJ	17.6257492272544
NM	18.015051740357467
UT	18.026340882002376
NV	17.767558992663098
NY	17.731571133488252
VA	17.851444059361942
VI	18.468444444444447
OH	17.748589530849294
OK	18.60714285714286
VT	17.206329113924056
HI	17.695340080018827
OR	17.99882751433039
AK	17.8578245915735
WA	17.936926700845238
AL	17.534114202049786
AR	18.14062500000001
PA	17.965444126074498
WI	17.75993353028064
IA	17.548187444739167
AZ	17.98833784698713
ID	17.748239436619706
WV	17.784974093264246
PR	17.968243681140628
WY	17.94310850439883
IL	17.836444688582773
IN	17.687875375375363
CA	17.735670088917402
CO	17.840001614595955
CT	17.481153388822833
RI	17.524092409240918
