DE	11.8
KS	18.755118110236218
KY	17.636
SC	17.53350515463918
SD	17.73012048192771
LA	17.559476309226934
MA	17.659577677224735
MD	17.554126846220676
ME	17.851327433628327
TN	17.995343988881167
MI	17.14577259475219
TT	18.6
MN	17.860604192355126
MO	17.714042333505418
TX	17.860335856196798
FL	17.68939484721391
MS	16.305649717514125
MT	16.779185520361985
NC	17.950224215246635
ND	16.595283018867928
NE	19.4236301369863
GA	17.254497836483722
NH	16.77305389221556
NJ	17.098480845442545
NM	17.849882903981268
UT	17.427299270072986
NV	17.715272373540863
NY	17.797502371166615
VA	17.284309240622136
VI	20.309756097560978
OH	17.825850832729905
OK	17.821218074656194
VT	17.903921568627453
HI	17.523690476190477
OR	18.02797385620915
AK	17.937204724409447
WA	17.38043940467754
AL	18.644444444444453
AR	17.74770318021201
PA	17.935260391782133
WI	17.43885017421603
IA	17.092207792207784
AZ	17.90075125208681
ID	17.209663865546222
WV	17.767647058823524
PR	17.35197132616487
WY	18.74461538461539
IL	17.6765856672158
IN	16.923605947955387
CA	17.863842195540308
CO	17.87754777070063
CT	17.58397790055248
RI	19.894594594594604
