DE	1284.4
KS	98617.29999999997
KY	960182.7999999998
SC	305115.1
SD	101205.09999999999
LA	580845.6
MA	1057014.6000000006
MD	797858.5000000002
ME	85399.30000000005
TN	1063918.1999999993
MI	1456712.9
TT	4898.2
MN	1085697.0999999994
MO	1410280.0
TX	6307401.999999999
FL	3738454.8000000003
MS	129615.00000000001
MT	164592.59999999998
NC	1663939.7
ND	86633.7
NE	227462.5
GA	3251670.7999999993
NH	116722.49999999997
NJ	1115727.7000000004
NM	280291.8000000001
UT	986496.8999999993
NV	1527990.7999999998
NY	2311356.4999999995
VA	1716593.6999999995
VI	36318.19999999999
OH	955755.3
OK	394676.20000000007
VT	50834.40000000001
HI	631328.9
OR	554065.9000000001
AK	318103.9000000002
WA	1127498.1
AL	337529.5
AR	207051.30000000008
PA	1571974.6999999983
WI	420197.0999999999
IA	182271.8
AZ	1852607.5000000005
ID	188708.59999999992
WV	34918.0
PR	213528.99999999997
WY	73297.59999999999
IL	3667359.4000000004
IN	412295.0999999998
CA	6532542.500000002
CO	1871032.3000000014
CT	255722.80000000002
RI	194246.29999999996
