2016	7.049429970000002E7
1995	6.667033820000001E7
1996	6.629636750000001E7
1997	6.786823949999999E7
1998	6.7021994999999985E7
1999	6.856815849999997E7
2000	6.990470589999995E7
2001	7.242103339999999E7
2002	6.639977150000002E7
2003	8.150143499999997E7
2004	8.812851639999996E7
2005	8.90364436E7
2006	8.86658912E7
2007	9.321214940000004E7
2008	8.731978360000002E7
2009	8.09955547E7
2010	8.059370510000001E7
2011	7.630873060000001E7
2012	7.658425180000006E7
2013	7.972521129999997E7
2014	7.207834019999997E7
2015	7.275472789999999E7
