2016	6.188034937999995E8
1995	5.819326273999999E8
1996	5.826207069000001E8
1997	5.952349679999999E8
1998	5.861647940999999E8
1999	5.998795604E8
2000	6.116293285E8
2001	6.383760563000002E8
2002	5.810406495999998E8
2003	7.117935302000004E8
2004	7.786314218999997E8
2005	7.793804660000005E8
2006	7.807300849999996E8
2007	8.143492532999997E8
2008	7.686805202999997E8
2009	7.093069742E8
2010	7.050964399999996E8
2011	6.670387670000002E8
2012	6.705315597000002E8
2013	6.962347534000001E8
2014	6.332669442E8
2015	6.394569749000001E8
