DE	17.775
KS	18.129166666666666
KY	17.09369034994698
SC	16.985501858736065
SD	18.32444444444445
LA	17.431687242798343
MA	16.930880929332048
MD	17.195150798344166
ME	18.398765432098767
TN	16.96467341306347
MI	17.52366960496246
MN	16.972926447574338
MO	17.092876618950225
TX	17.223733926020007
FL	17.115254464885194
MS	16.961538461538456
MT	17.098726114649676
NC	17.42887793563352
ND	16.50523255813954
NE	17.35789473684211
GA	17.16560311284047
NH	17.218907563025216
NJ	17.701549680948048
NM	17.062748091603055
UT	17.045764362220073
NV	17.662235449735462
NY	17.55376033057851
VA	17.401177509567276
VI	21.8171875
OH	17.732144555397046
OK	17.646033810143045
VT	16.2
HI	17.580667701863362
OR	18.172620050547597
AK	16.915102639296176
WA	17.075985334555465
AL	17.190202177293926
AR	18.09129511677282
PA	17.07089072543618
WI	17.301599015990156
IA	17.602515723270436
AZ	17.387379739671747
ID	18.29908256880734
WV	14.605172413793108
PR	18.070600858369104
WY	18.404861111111103
IL	17.257353730542135
IN	16.727157360406093
CA	17.121670711081702
CO	17.42253666066375
CT	16.488170055452862
RI	18.318069306930692
