DH,1205.9622099331154
DL,1206.0292576046998
EV,1206.0950602027708
F9,1205.9933459966146
TW,1205.9699685611258
MQ,1205.8988938476318
FL,1205.9482383972797
TZ,1206.0270180967907
UA,1206.0210347197458
NK,1206.0196105557914
US,1206.079945846243
NW,1205.9665038117264
9E,1206.0025875867238
HA,1205.8942359221294
AA,1205.9128367824385
OO,1206.0241606000716
VX,1205.898880850173
HP,1205.9236326099417
AQ,1206.1002882835196
AS,1205.9554679126406
B6,1206.0027260924137
WN,1205.9592660002245
XE,1205.9926853092354
CO,1206.0209586118938
OH (1),1205.9661641913817
YV,1206.0313195929061
