DH,1205.7471165161282
DL,1205.8143677792846
EV,1205.8732754647244
F9,1205.7643762474504
TW,1205.7530932127838
MQ,1205.6865906186688
FL,1205.7226703644797
TZ,1205.8050521525352
UA,1205.8132197407945
NK,1205.812958671477
US,1205.8527423171531
NW,1205.7554824206306
9E,1205.7743979248798
HA,1205.6752410996287
AA,1205.6814461220054
OO,1205.7996189363566
VX,1205.6808291143527
HP,1205.6929513550913
AQ,1205.8794427490013
AS,1205.7463152446244
B6,1205.7729482077145
WN,1205.743168740805
XE,1205.76215855727
CO,1205.7980889692851
OH (1),1205.748309119143
YV,1205.8174790929165
