MT,17.106862274840243,
OH,17.106862274840246,
WA,17.106862274840246,
MI,17.10686227484025,
MD,17.106862274840246,
TX,17.10686227484025,
KS,17.106862274840246,
VI,17.106862274840243,
NY,17.106862274840246,
IN,17.106862274840243,
PR,17.10686227484025,
VT,17.106862274840246,
VA,17.106862274840243,
NH,17.106862274840246,
ID,17.10686227484025,
ME,17.10686227484025,
WI,17.106862274840243,
NJ,17.106862274840243,
MN,17.106862274840246,
SD,17.106862274840246,
PA,17.106862274840246,
NC,17.10686227484025,
DE,17.106862274840246,
NV,17.106862274840246,
TT,17.106862274840246,
FL,17.106862274840243,
AZ,17.106862274840243,
NM,17.106862274840246,
WV,17.106862274840246,
IA,17.106862274840246,
MO,17.106862274840246,
GA,17.106862274840246,
LA,17.106862274840243,
CO,17.106862274840246,
SC,17.106862274840246,
CA,17.106862274840246,
CT,17.106862274840246,
HI,17.106862274840246,
NE,17.10686227484025,
AK,17.106862274840246,
RI,17.10686227484025,
WY,17.106862274840246,
AL,17.10686227484025,
KY,17.106862274840246,
UT,17.106862274840246,
MS,17.10686227484025,
OK,17.106862274840243,
TN,17.106862274840246,
ND,17.106862274840243,
OR,17.10686227484025,
MA,17.106862274840246,
IL,17.106862274840246,
AR,17.106862274840246,
