MT,17.106862274840246,
OH,17.106862274840246,
WA,17.106862274840246,
MI,17.10686227484025,
MD,17.106862274840246,
TX,17.106862274840246,
KS,17.10686227484025,
VI,17.106862274840246,
NY,17.106862274840246,
IN,17.106862274840246,
PR,17.106862274840246,
VT,17.106862274840246,
VA,17.106862274840246,
NH,17.10686227484025,
ID,17.106862274840246,
ME,17.106862274840246,
WI,17.106862274840246,
NJ,17.106862274840246,
MN,17.106862274840246,
SD,17.106862274840246,
PA,17.106862274840243,
NC,17.10686227484025,
DE,17.106862274840246,
NV,17.106862274840243,
TT,17.106862274840246,
FL,17.106862274840246,
AZ,17.106862274840243,
NM,17.106862274840246,
WV,17.106862274840246,
IA,17.10686227484025,
MO,17.106862274840243,
GA,17.10686227484025,
LA,17.106862274840246,
CO,17.106862274840243,
SC,17.106862274840246,
CA,17.10686227484025,
CT,17.106862274840246,
HI,17.106862274840246,
NE,17.106862274840246,
AK,17.106862274840246,
RI,17.10686227484025,
WY,17.106862274840246,
AL,17.106862274840246,
KY,17.106862274840246,
UT,17.10686227484025,
MS,17.106862274840246,
OK,17.106862274840246,
TN,17.10686227484025,
ND,17.106862274840246,
OR,17.10686227484025,
MA,17.106862274840246,
IL,17.106862274840246,
AR,17.106862274840243,
