TZ,1205.8237706437524,
XE,1205.8194155296314,
AA,1205.8183687238043,
CO,1205.820150857397,
DL,1205.8202350744325,
US,1205.8195039263119,
F9,1205.8179600314998,
FL,1205.8209140939784,
MQ,1205.8200589505082,
OH 1,1205.821378783284,
HP,1205.8224319966448,
TW,1205.8198120754626,
OO,1205.8207915382889,
VX,1205.83283475379,
YV,1205.8242515472407,
UA,1205.8207272455686,
AS,1205.8233485515977,
HA,1205.8225421286,
NK,1205.8098497337294,
EV,1205.818416353488,
WN,1205.8213536139965,
AQ,1205.822419405906,
B6,1205.8185186965245,
NW,1205.8217619445354,
9E,1205.8160166941313,
DH,1205.8226867726728,
