TZ,1205.7917348164212,
XE,1205.7880194011948,
AA,1205.7871279692602,
CO,1205.788645960368,
DL,1205.7887177398366,
US,1205.7880947060576,
F9,1205.786780107276,
FL,1205.7892966265267,
MQ,1205.7885676313392,
OH 1,1205.7896929413487,
HP,1205.7905916415411,
TW,1205.788357252231,
OO,1205.789192124264,
VX,1205.7995024414458,
YV,1205.7921457478599,
UA,1205.7891373058026,
AS,1205.7913742483622,
HA,1205.7906856530649,
NK,1205.7798965802253,
EV,1205.7871685158677,
WN,1205.789671472315,
AQ,1205.7905808941982,
B6,1205.787255643701,
NW,1205.7900198169903,
9E,1205.785127319736,
DH,1205.7908091355798,
