TZ,1205.7944479509194,
XE,1205.790674810651,
AA,1205.7897693902542,
CO,1205.7913111697635,
DL,1205.7913840702342,
US,1205.7907512947495,
F9,1205.7894160550227,
FL,1205.7919719848655,
MQ,1205.791231617049,
OH 1,1205.7923744673114,
HP,1205.7932871141895,
TW,1205.7910179492683,
OO,1205.7918658545266,
VX,1205.8023332493299,
YV,1205.7948652096263,
UA,1205.7918101817352,
AS,1205.79408182167,
HA,1205.7933825815032,
NK,1205.782422541973,
EV,1205.7898105742886,
WN,1205.792352664439,
AQ,1205.7932762003834,
B6,1205.7898990714702,
NW,1205.792706421956,
9E,1205.7877371509494,
DH,1205.7935079752667,
