TZ,1205.7913575140526,
XE,1205.787650178299,
AA,1205.786760703792,
CO,1205.7882753660435,
DL,1205.7883469886306,
US,1205.7877253181407,
F9,1205.7864136076391,
FL,1205.7889246118402,
MQ,1205.7881972082653,
OH 1,1205.789320063446,
HP,1205.7902168115395,
TW,1205.7879872893882,
OO,1205.7888203374362,
VX,1205.7991086590628,
YV,1205.7917675597062,
UA,1205.788765638542,
AS,1205.7909977245,
HA,1205.790310619288,
NK,1205.7795454644556,
EV,1205.7868011612068,
WN,1205.789298641137,
AQ,1205.7902060874974,
B6,1205.7868880974324,
NW,1205.7896462282072,
9E,1205.7847644740216,
DH,1205.7904338342712,
