VT,714168.3434049517,
OR,9614900.010005508,
RI,3134522.351856287,
WY,933807.6556753815,
CO,31398602.535468128,
OH,16783697.561943308,
CT,4283699.363040562,
MD,13774327.787981592,
DE,17101.948495459113,
TX,102885747.70584863,
FL,60776397.29033661,
MN,20501061.483426597,
IN,6718265.779130613,
LA,9752343.730091037,
ND,1488909.791722608,
MO,23766530.780261144,
TN,17764796.783482138,
OK,6165325.838036873,
NH,1933200.4665611363,
MI,24927196.77409406,
SD,1202310.0034604138,
HI,10399375.291390736,
CA,108593797.2303862,
KS,1548318.472356564,
NM,5279102.83218307,
VA,28328871.090833683,
SC,4823782.374520695,
NV,25425419.78432068,
MS,2257698.13090633,
GA,53862230.35956957,
AR,3856550.3222100534,
ID,2909334.6971312943,
NY,39440090.97219528,
IA,2621863.568548482,
NE,3467875.1351319975,
NJ,18633197.868753668,
MT,2532056.6527369325,
MA,16593788.667216059,
WI,6753936.836867886,
ME,1295922.5810852882,
TT,21051.604726146623,
VI,581190.7289507242,
IL,59634387.150587045,
NC,27598389.951798413,
PA,26634345.61942604,
AL,5199265.583821419,
AZ,29773378.857549593,
WA,17792124.076566104,
UT,16719077.86571155,
WV,440445.3275126441,
AK,6084393.88391212,
PR,3873376.750810627,
KY,15383691.034015508,
