VT,1273723.5519718784,
OR,17065036.01218735,
RI,5579505.935125019,
WY,1648795.291307886,
CO,55784629.31834297,
OH,29759743.364589553,
CT,7616405.327291711,
MD,24486795.02999215,
DE,30595.81618588879,
TX,182744059.9297845,
FL,107931413.44703022,
MN,36376244.936575785,
IN,11913891.619056344,
LA,17288707.427305344,
ND,2624514.8111527273,
MO,42194105.82046267,
TN,31521465.472685676,
OK,10965719.025088996,
NH,3428121.0848502317,
MI,44263296.45479775,
SD,2122174.683041272,
HI,18453007.66064682,
CA,192761978.19412348,
KS,2748637.755740257,
NM,9374696.352639645,
VA,50277269.75869021,
SC,8563123.879975347,
NV,45161899.99049387,
MS,3991604.5683937017,
GA,95502641.86390632,
AR,6856370.908206502,
ID,5176931.523772963,
NY,70049449.29042783,
IA,4666492.435110367,
NE,6144495.759970271,
NJ,33098122.43467793,
MT,4492482.609064822,
MA,29442677.582654264,
WI,11976686.14660943,
ME,2307489.26000058,
TT,38654.54595389445,
VI,1025662.7243992458,
IL,105947948.6883408,
NC,49079996.672932826,
PA,47308319.255170494,
AL,9239485.903367285,
AZ,52827749.6606291,
WA,31598967.672352523,
UT,29718414.07461043,
WV,779325.4843573335,
AK,10799703.559558438,
PR,6872371.698471419,
KY,27315738.467930507,
