AK,35.933483243223726
AL,36.035872725252915
AR,36.083341362296736
AZ,36.01203237215391
CA,35.91413027666285
CO,36.1150361259302
CT,36.01206450439817
FL,36.18380661935194
GA,36.09871768081136
HI,36.0832242803888
IA,36.222327074247815
ID,36.04802245038569
IL,35.98157016073821
IN,36.03563782404361
KS,35.641285176237965
KY,35.979624060982964
LA,36.244690697789885
MA,36.00809942532077
MD,36.08399385784419
ME,36.10754596217451
MI,36.0466735608533
MN,36.003309534248395
MO,36.07076214066974
MS,35.0771224647167
NC,35.93642514622112
ND,36.141149839705804
NE,35.89954348699788
NH,36.21746604874758
NJ,36.31386418348479
NM,36.1714658449784
NV,36.01084646350129
NY,36.18156799824354
OH,36.099516252241756
OK,35.980007570861524
OR,36.040019002133235
PA,36.322845241522764
PR,36.01772996868503
RI,36.075728746603446
SC,36.146542867747485
SD,36.4356337252376
TN,36.026789270239355
TX,36.10797452229632
UT,36.13956216353445
VA,35.93813605239382
VI,36.23933503838443
VT,36.206413928617074
WA,35.98714536219335
WI,36.146696463064245
WY,36.30074531690993
