1997,296638743.10586166,
2003,354608288.7300907,
2000,305914199.22688776,
2006,391201764.43203145,
2009,353258984.661843,
2015,318036796.48990047,
2012,335914585.2034425,
1996,288653715.9738288,
1999,298008571.9367882,
2002,290347826.5971081,
2008,381015297.65200263,
2005,388667615.78188324,
2011,330782776.12099826,
2014,313575177.4307035,
1998,292588694.0137974,
1995,289022876.69696444,
2001,318274556.11918026,
2004,387245359.8241795,
2010,351245191.0054821,
2007,404784117.6519598,
2013,348783451.85003746,
2016,307482506.868873,
