MT,142384.14007929957,
OH,967741.122664453,
WA,1033503.5188707241,
MD,803872.9363874998,
MI,1440921.262347545,
TX,5976385.592766795,
KS,88951.54022929622,
VI,34079.331120698625,
NY,2256333.379661798,
IN,392905.81763415906,
PR,214683.03149270665,
VT,41194.44422361662,
VA,1622669.0353350437,
NH,111711.61197123928,
ID,165860.26468542952,
ME,78060.89869213487,
WI,379910.21828847344,
NJ,1077033.1405288978,
MN,1173748.0982019329,
SD,72369.6721726945,
PA,1524890.2690421692,
NC,1607489.1753169918,
DE,1194.3890091738183,
NV,1448550.9743760857,
TT,1423.3981885459777,
FL,3482719.0249453643,
AZ,1728330.7244390585,
NM,306511.95418385044,
MO,1376999.2181355797,
IA,157404.50114874577,
WV,26689.128690254074,
GA,3078423.5458727344,
LA,564130.8831515114,
SC,272806.71299997775,
CO,1806625.010814922,
CA,6301528.220417352,
CT,244863.7402700205,
HI,609498.508866637,
NE,199117.74658806983,
AK,345965.7286816922,
RI,179406.901951646,
KY,884381.0248197347,
AL,301512.0813094377,
WY,53086.54432791627,
MS,126797.3135448373,
UT,973989.5090187915,
OK,363385.88424614444,
TN,1023673.267188881,
ND,81837.51361159996,
OR,549412.6350790238,
MA,953411.6346741299,
IL,3421482.290626713,
AR,220553.7994503394,
