,955930381.400214
1,40143303.23079942
2,40514707.95740751
4,40832477.155884795
7,39922275.982769445
8,40881139.59556031
10,40242052.25876502
13,40556340.082286544
14,42474206.724179454
16,42442066.56640759
19,42021110.622988194
20,42133838.21437372
22,42273003.96568117
25,41915716.08175708
26,43058290.29125727
28,42755817.73895097
31,43142887.86155685
32,42885396.96129881
34,44165634.641562425
37,45212262.5219102
38,44569630.6079307
40,43779288.43180945
43,44654593.27744986
44,44098239.33513576
46,41396375.41552289
49,41301096.73846017
50,43413227.571123876
52,44166387.100930355
55,43664089.99182748
56,44073655.84080125
58,43648400.90762569
61,42140508.631686404
62,44513009.71966902
64,44235278.8240157
67,45990058.9266391
68,46198751.90788556
70,46597882.955732815
73,47110220.1066311
74,44928429.83338344
76,45483304.41296619
79,46452759.49893518
80,46326060.182657085
82,47252252.10193446
85,46355940.592472866
86,46265807.61096913
88,46499275.43885287
91,46241663.21777908
92,46123284.58956376
94,42808313.1367068
97,43596271.52502179
98,42218960.12486017
100,41084443.09660258
103,42082290.6896649
104,42136486.310647406
106,42756099.093716055
109,43381093.24630171
110,40565333.03917925
112,40495958.67377895
115,39987141.032482274
116,40484721.15227285
118,39850540.88761332
121,40649657.39890562
122,40701982.231398165
124,41156579.16079007
127,40508107.06116322
128,40369207.65282716
130,39982362.60121584
133,40273736.982635655
134,38817826.24469283
136,40060254.61002124
139,40390759.82540224
140,41377396.64354803
142,47241353.97186022
145,47581661.496622056
146,47221650.968570866
148,45621647.388545536
151,46546076.96438775
152,46700416.98538633
154,46789979.12876745
157,48440648.06010769
158,45487462.411055945
160,45196033.10356369
163,46797388.4712968
164,47270820.56972375
166,46159363.820391014
169,45779253.994921565
170,46651626.42255784
172,46814202.76482242
175,43678887.272347026
176,44558604.645122215
178,44730664.69646976
181,43665666.53032592
182,44701444.65499361
184,42451486.95789383
187,45035210.1169359
188,43426662.2539494
190,46430602.00511601
193,45692213.32644065
194,45423617.11309349
196,46316283.47530222
199,46020003.592193775
200,46349540.16521011
202,47235487.64630327
205,45296917.82555481
206,46900667.83759631
208,46247291.41482296
211,45821663.08752664
212,45614351.86260882
214,48033349.18313844
217,46439689.31229983
218,46871219.725499265
220,47458070.96084234
223,42563200.066970706
224,44216543.94874492
226,42935858.034085944
229,42779128.39051502
230,42147513.649959736
232,44769752.178758286
235,43348794.3174454
236,41249496.5913171
238,45677314.95129154
241,47296237.88850521
242,43822798.97323784
244,46681039.43178842
247,45251485.90511091
248,45164508.062373474
250,44389149.93963145
253,45182405.42017818
254,42483833.902051315
256,42628544.93950672
259,43104965.77518919
260,43716912.97092778
262,42896058.796490245
265,42517476.85469903
266,43279042.349619724
268,42945298.616135634
271,45261815.75651231
272,43628024.698128656
