,38.44563379206661
1,38.45952511707506
2,38.46920551712604
4,38.40973871424849
7,38.45976251420743
8,38.422696736525275
10,38.45127747660808
13,38.467160198282144
14,38.40737661806423
16,38.43554472974472
19,38.46777843796949
20,38.470631115502904
22,38.45737480084793
25,38.45202502831376
26,38.42848909532759
28,38.46610629917446
31,38.40421523547206
32,38.445164240182
34,38.478467488419234
37,38.46316013714297
38,38.446141928672205
40,38.47710055486372
43,38.43019533769461
44,38.41529503273359
46,38.42171150726109
49,38.45497571230725
50,38.42515519625619
52,38.44708596330287
55,38.46688379707613
56,38.42793298850727
58,38.42468635012086
61,38.40524396451451
62,38.406054614793945
64,38.43390939728779
67,38.47426146034484
68,38.39458751632287
70,38.42143937767892
73,38.48269508017637
74,38.42708866179258
76,38.47422921826812
79,38.47612115851645
80,38.463920242682896
82,38.45164761109507
85,38.43864492016595
86,38.42797726012143
88,38.42859383663478
91,38.446915081929234
92,38.46047729583405
94,38.42622489501747
97,38.45893307228416
98,38.45134461020468
100,38.401282357724895
103,38.41155346658371
104,38.44577662456346
106,38.48835024800405
109,38.47411002337456
110,38.45263549554142
112,38.442356837003985
115,38.479488427337316
116,38.48566928233478
118,38.433041802043185
121,38.445549319431244
122,38.50058853896211
124,38.44226385851775
127,38.47754620815295
128,38.41116643909495
130,38.415526823557094
133,38.39465095847704
134,38.400521662225245
136,38.44617412544568
139,38.40545555839971
140,38.46687255463978
142,38.45010397175355
145,38.46014484366424
146,38.43774591956467
148,38.43144539286359
151,38.46686735896955
152,38.44585909162915
154,38.46288166953811
157,38.447622289212504
158,38.42974060372981
160,38.48130068624915
163,38.40848292454288
164,38.47013021483834
166,38.469120324747585
169,38.43466043699503
170,38.44525007752657
172,38.45264871644112
175,38.407847921791124
176,38.45686690929758
178,38.46684297367165
181,38.47103219734693
182,38.458097609563
184,38.4492661661593
187,38.423028465062885
188,38.447170762236574
190,38.392689907034324
193,38.46506447721861
194,38.46519774140588
196,38.42222897813901
199,38.10938139611287
200,38.120146788168505
202,38.10054003855902
205,38.16867143100464
206,38.133768427249116
208,38.11649031527756
211,38.07918320424528
212,38.07434043595795
214,38.13597415215444
217,38.11888634696779
218,38.08575547344234
220,38.11415917748985
223,38.080977527460156
224,38.09406379879486
226,38.139716058744135
229,38.121174526412126
230,38.11775834129982
232,38.10180203730919
235,38.08360771260147
236,38.1100350619048
238,38.099240559980856
241,38.091178707368066
242,38.09176391161792
244,38.110629853312936
247,38.108169477224045
248,38.13660355754883
250,38.098475511735806
253,38.101207870292264
254,38.10788704524528
256,38.1777556696885
259,38.13468828014217
260,38.14057120050088
262,38.08001721245392
265,38.11293139362315
266,38.08607627540483
268,38.18087550376835
271,38.09620769540455
272,38.09693939751822
274,38.09372181975074
277,38.073046079013764
278,38.10140706201823
280,38.076970759031
283,38.11314557661765
284,38.09399659054378
286,38.09847153673669
289,38.10726472351821
290,38.13708704655952
292,38.10759629587384
295,38.10048929165418
296,38.086180286275194
298,38.11550039700475
301,38.11159041150237
302,38.13944040157546
304,38.13766835848905
307,38.11504946648271
308,38.08321967453781
310,38.100548761668705
313,38.12332399845202
314,38.12230147155058
316,38.0841540032488
319,38.12918173743806
320,38.10450210471306
322,38.114694080830525
325,38.182299044987445
326,38.088851308166575
328,38.10175753921359
331,38.08643601915792
332,38.09273884873211
334,38.14088115293851
337,38.14162520759358
338,38.10145572644374
340,38.106440520675456
343,38.0961721310965
344,38.09112827291158
346,38.09272699039479
349,38.116640625334384
350,38.17115888971103
352,38.10421200849877
355,38.113708571368036
356,38.119994806677866
358,38.098864866508556
361,38.14014481172732
362,38.09539916148209
364,38.09505396328984
367,38.08027437870478
368,38.097530715443035
370,38.107908276807066
373,38.17565610692162
374,38.1517503155203
376,38.077057329272264
379,38.137349581641494
380,38.080905983287174
382,38.09358292237398
385,38.11378404707005
386,38.102650267627
388,38.112475730340186
391,38.13117833465401
392,38.0993452618774
394,38.10397881124875
397,38.08939102781619
398,37.72187998696166
400,37.73173874319609
403,37.731490233004
404,37.72953434682521
406,37.741098344275464
409,37.730949569586144
410,37.73739038138303
412,37.73167289221847
415,37.73961959774497
416,37.73547335581501
418,37.744436489476456
421,37.73341683318259
422,37.71979058065654
424,37.72194113331779
427,37.70815224950838
428,37.725201556281526
430,37.72511358298859
433,37.72980348143354
434,37.72383794111228
436,37.7470206072022
439,37.71867712815089
440,37.751728115294
442,37.736274764825446
445,37.75145842045687
446,37.73688709628803
448,37.72033422706969
451,37.73621378164658
452,37.725101476401996
454,37.71495521011695
457,37.722398785624314
458,37.72732987924786
460,37.72657335967061
463,37.716000910979915
464,37.74810304912677
466,37.715980971394536
469,37.712612327314034
470,37.730547041982966
472,37.73345113250128
475,37.74440153522645
476,37.73971453139288
478,37.732257284207414
481,37.73940014784036
482,37.741982311919905
484,37.73455779322946
487,37.72233650703137
488,37.720180161913255
490,37.753130269114635
493,37.72466000314483
494,37.7246127523467
496,37.74391232861948
499,37.73803714719896
500,37.7349160024053
502,37.74569929639757
505,37.71891038782869
506,37.72344223895435
508,37.71950655148777
511,37.72067467675162
512,37.72786339618679
514,37.732892104361625
517,37.72876362654673
518,37.727168661067616
520,37.73743118945758
523,37.74828924743863
524,37.74809960291907
526,37.74338279940946
529,37.71356225847217
530,37.73670171581238
532,37.731286890280465
535,37.71811435213915
536,37.73296053513485
538,37.722348233284855
541,37.71914496517374
542,37.74339478834268
544,37.72558046938188
547,37.7368294668695
548,37.74375988694394
550,37.73528337914754
553,37.731390510710256
554,37.73101458730262
556,37.720095689176674
559,37.72510290601664
560,37.7404069838641
562,37.72390924985594
565,37.747979708632606
566,37.73205605405983
568,37.72418809113692
571,37.74304506054096
572,37.72993883977777
574,37.740331891740084
577,37.7405806764706
578,37.7549960506258
580,37.733640632596554
583,37.74225870896726
584,37.731761692499255
586,37.71921425219524
589,37.725188926204716
590,37.72583920968409
592,37.73959339164268
595,37.724718967433915
596,37.73375798971307
598,37.553689188567105
601,37.58298630226207
602,37.59845096002617
604,37.56835112719874
607,37.56888220137511
608,37.57910232201926
610,37.58498685652769
613,37.57851081749382
614,37.56290115964749
616,37.56726088272969
619,37.57606158057271
620,37.5666643401396
622,37.570962764001884
625,37.57500590704041
626,37.565033994632486
628,37.58001480071221
631,37.580507636846704
632,37.59015034074978
634,37.563825476127704
637,37.596937234268886
638,37.55702067192167
640,37.56326083499429
643,37.57502525516097
644,37.55447132339111
646,37.584963328360566
649,37.577875928314675
650,37.59471909959321
652,37.57181795017796
655,37.548328716874984
656,37.58749658326589
658,37.56912258923662
661,37.57394675091573
662,37.589975775752464
664,37.56960261075867
667,37.58357812178598
668,37.60035396097782
670,37.5779052109454
673,37.57237517383506
674,37.579009332988925
676,37.565689135908436
679,37.595165304540096
680,37.603178970914335
682,37.59640306571812
685,37.58591983062194
686,37.58255243573789
688,37.59103876734844
691,37.5823485477774
692,37.57472885943438
694,37.57340095630885
697,37.56948588621594
698,37.59576168695678
700,37.58125201121579
703,37.57633408466189
704,37.583004957842206
706,37.5909376333163
709,37.582548471277086
710,37.588041312493104
712,37.5626142265587
715,37.554259529631196
716,37.57995586905054
718,37.583627247655954
721,37.57969644987217
722,37.573495632883954
724,37.60369876939253
727,37.5883950890636
728,37.57058078514041
730,37.58394952907832
733,37.55941381857103
734,37.58389107288047
736,37.56588311902001
739,37.568818793710584
740,37.58978664690748
742,37.570066086894926
745,37.55590091927404
746,37.601781962141594
748,37.56710013266592
751,37.5584724096721
752,37.57506912025375
754,37.56653287557838
757,37.58821542057772
758,37.568056082891296
760,37.56254512964307
763,37.56583854560009
764,37.59112008866425
766,37.57121785696999
769,37.59204718251429
770,37.578181159138225
772,37.58608210035132
775,37.58956291551184
776,37.58363387730917
778,37.613432470510425
781,37.582131763897095
782,37.54869218639658
